telemetry_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,status,manifest_id
TEL-00004184,VEH-0137,2026-03-05T12:17:00,13.727303,75.661325,33,MOVING,MAN-000246
TEL-00004185,VEH-0137,2026-03-05T12:29:00,13.671058,75.685865,26,MOVING,MAN-000246
TEL-00004186,VEH-0137,2026-03-05T12:45:00,13.616544,75.71093,0,STOPPED,MAN-000246
TEL-00004187,VEH-0137,2026-03-05T13:04:00,13.616313,75.709466,18,MOVING,MAN-000246
TEL-00004188,VEH-0137,2026-03-05T13:16:00,13.615971,75.709154,37,MOVING,MAN-000246
TEL-00004189,VEH-0137,2026-03-05T13:34:00,13.616544,75.71093,0,STOPPED,MAN-000246
TEL-00004190,VEH-0137,2026-03-05T13:43:00,13.639112,75.745268,26,MOVING,MAN-000246
TEL-00004191,VEH-0137,2026-03-05T13:55:00,13.657783,75.779578,27,MOVING,MAN-000246
TEL-00004192,VEH-0137,2026-03-05T14:07:00,13.679177,75.814942,0,STOPPED,MAN-000246
TEL-00004193,VEH-0137,2026-03-05T14:21:00,13.680406,75.815643,20,MOVING,MAN-000246
TEL-00004194,VEH-0137,2026-03-05T14:30:00,13.680209,75.816651,18,MOVING,MAN-000246
TEL-00004195,VEH-0137,2026-03-05T14:37:00,13.679177,75.814942,0,STOPPED,MAN-000246
TEL-00004196,VEH-0137,2026-03-05T14:59:00,13.670657,75.738608,30,MOVING,MAN-000246
TEL-00004197,VEH-0137,2026-03-05T15:17:00,13.659953,75.666284,21,MOVING,MAN-000246
TEL-00004198,VEH-0137,2026-03-05T15:34:00,13.652583,75.591934,0,STOPPED,MAN-000246
TEL-00004199,VEH-0137,2026-03-05T15:54:00,13.65289,75.591512,22,MOVING,MAN-000246
TEL-00004200,VEH-0137,2026-03-05T16:09:00,13.651917,75.592516,29,MOVING,MAN-000246
TEL-00004201,VEH-0137,2026-03-05T16:28:00,13.652583,75.591934,0,STOPPED,MAN-000246
TEL-00004202,VEH-0137,2026-03-05T16:43:00,13.667454,75.658121,18,MOVING,MAN-000246
TEL-00004203,VEH-0137,2026-03-05T17:02:00,13.683571,75.72003,20,MOVING,MAN-000246
TEL-00004204,VEH-0137,2026-03-05T17:19:00,13.701084,75.786022,0,STOPPED,MAN-000246
TEL-00004205,VEH-0137,2026-03-05T17:36:00,13.702849,75.786307,20,MOVING,MAN-000246
TEL-00004206,VEH-0137,2026-03-05T17:53:00,13.70234,75.786381,32,MOVING,MAN-000246
TEL-00004207,VEH-0137,2026-03-05T18:07:00,13.701084,75.786022,0,STOPPED,MAN-000246
TEL-00004208,VEH-0137,2026-03-05T18:31:00,13.743961,75.690527,25,MOVING,MAN-000246
TEL-00004209,VEH-0137,2026-03-05T19:00:00,13.783706,75.597278,27,MOVING,MAN-000246
TEL-00004210,VEH-0137,2026-03-05T19:24:00,13.827119,75.500116,0,STOPPED,MAN-000246
TEL-00004211,VEH-0137,2026-03-05T19:48:00,13.825191,75.501303,31,MOVING,MAN-000246
TEL-00004212,VEH-0137,2026-03-05T20:16:00,13.828813,75.501997,19,MOVING,MAN-000246
TEL-00004213,VEH-0137,2026-03-05T20:43:00,13.827119,75.500116,0,STOPPED,MAN-000246
TEL-00004214,VEH-0137,2026-03-05T20:45:00,13.824689,75.512244,35,MOVING,MAN-000246
TEL-00004215,VEH-0137,2026-03-05T20:49:00,13.821073,75.519979,21,MOVING,MAN-000246
TEL-00004216,VEH-0137,2026-03-05T20:50:00,13.821049,75.530525,0,STOPPED,MAN-000246
TEL-00004217,VEH-0137,2026-03-05T20:55:00,13.8227,75.532151,27,MOVING,MAN-000246
TEL-00004218,VEH-0137,2026-03-05T20:59:00,13.819932,75.530557,20,MOVING,MAN-000246
TEL-00004219,VEH-0137,2026-03-05T21:01:00,13.821049,75.530525,0,STOPPED,MAN-000246
TEL-00004220,VEH-0137,2026-03-05T21:11:00,13.821049,75.530525,0,DELIVERED,MAN-000246
TEL-00004221,VEH-0112,2026-03-05T12:00:00,13.784699,75.637712,0,IDLE,MAN-000247
TEL-00004222,VEH-0112,2026-03-05T12:12:00,13.753537,75.596235,22,MOVING,MAN-000247
TEL-00004223,VEH-0112,2026-03-05T12:26:00,13.724526,75.557235,37,MOVING,MAN-000247
TEL-00004224,VEH-0112,2026-03-05T12:37:00,13.69482,75.516316,0,STOPPED,MAN-000247
TEL-00004225,VEH-0112,2026-03-05T12:50:00,13.694118,75.515881,24,MOVING,MAN-000247
TEL-00004226,VEH-0112,2026-03-05T13:01:00,13.696494,75.517901,33,MOVING,MAN-000247
TEL-00004227,VEH-0112,2026-03-05T13:13:00,13.69482,75.516316,0,STOPPED,MAN-000247
TEL-00004228,VEH-0112,2026-03-05T13:35:00,13.761345,75.579321,34,MOVING,MAN-000247
TEL-00004229,VEH-0112,2026-03-05T13:56:00,13.82549,75.643443,20,MOVING,MAN-000247
TEL-00004230,VEH-0112,2026-03-05T14:18:00,13.890664,75.704212,0,STOPPED,MAN-000247
TEL-00004231,VEH-0112,2026-03-05T14:43:00,13.889156,75.703694,35,MOVING,MAN-000247
TEL-00004232,VEH-0112,2026-03-05T15:06:00,13.890842,75.702767,18,MOVING,MAN-000247
TEL-00004233,VEH-0112,2026-03-05T15:24:00,13.890664,75.704212,0,STOPPED,MAN-000247
TEL-00004234,VEH-0112,2026-03-05T15:30:00,13.866804,75.7174,21,MOVING,MAN-000247
TEL-00004235,VEH-0112,2026-03-05T15:39:00,13.845241,75.73012,33,MOVING,MAN-000247
TEL-00004236,VEH-0112,2026-03-05T15:47:00,13.819608,75.742769,0,STOPPED,MAN-000247
TEL-00004237,VEH-0112,2026-03-05T15:54:00,13.818709,75.743935,28,MOVING,MAN-000247
TEL-00004238,VEH-0112,2026-03-05T16:03:00,13.821118,75.743508,24,MOVING,MAN-000247
TEL-00004239,VEH-0112,2026-03-05T16:09:00,13.819608,75.742769,0,STOPPED,MAN-000247
TEL-00004240,VEH-0112,2026-03-05T16:26:00,13.81495,75.669892,28,MOVING,MAN-000247
TEL-00004241,VEH-0112,2026-03-05T16:46:00,13.809217,75.598676,26,MOVING,MAN-000247
TEL-00004242,VEH-0112,2026-03-05T17:02:00,13.806957,75.525312,0,STOPPED,MAN-000247
TEL-00004243,VEH-0112,2026-03-05T17:24:00,13.805392,75.524178,20,MOVING,MAN-000247
TEL-00004244,VEH-0112,2026-03-05T17:40:00,13.807667,75.524417,33,MOVING,MAN-000247
TEL-00004245,VEH-0112,2026-03-05T17:55:00,13.806957,75.525312,0,STOPPED,MAN-000247
TEL-00004246,VEH-0112,2026-03-05T18:10:00,13.814111,75.573386,20,MOVING,MAN-000247
TEL-00004247,VEH-0112,2026-03-05T18:20:00,13.821982,75.617745,19,MOVING,MAN-000247
TEL-00004248,VEH-0112,2026-03-05T18:33:00,13.829193,75.666469,0,STOPPED,MAN-000247
TEL-00004249,VEH-0112,2026-03-05T18:49:00,13.830948,75.66574,28,MOVING,MAN-000247
TEL-00004250,VEH-0112,2026-03-05T18:57:00,13.828346,75.668248,28,MOVING,MAN-000247
TEL-00004251,VEH-0112,2026-03-05T19:06:00,13.829193,75.666469,0,STOPPED,MAN-000247
TEL-00004252,VEH-0112,2026-03-05T19:12:00,13.853326,75.653201,34,MOVING,MAN-000247
TEL-00004253,VEH-0112,2026-03-05T19:20:00,13.877878,75.636649,35,MOVING,MAN-000247
TEL-00004254,VEH-0112,2026-03-05T19:26:00,13.900979,75.621159,0,STOPPED,MAN-000247
TEL-00004255,VEH-0112,2026-03-05T19:33:00,13.9013,75.62035,18,MOVING,MAN-000247
TEL-00004256,VEH-0112,2026-03-05T19:39:00,13.902886,75.621369,29,MOVING,MAN-000247
TEL-00004257,VEH-0112,2026-03-05T19:48:00,13.900979,75.621159,0,STOPPED,MAN-000247
TEL-00004258,VEH-0112,2026-03-05T19:58:00,13.900979,75.621159,0,DELIVERED,MAN-000247
TEL-00004259,VEH-0063,2026-03-05T12:00:00,12.795488,77.573306,0,IDLE,MAN-000252
TEL-00004260,VEH-0063,2026-03-05T12:18:00,12.744338,77.53345,36,MOVING,MAN-000252
TEL-00004261,VEH-0063,2026-03-05T12:31:00,12.69415,77.491371,19,MOVING,MAN-000252
TEL-00004262,VEH-0063,2026-03-05T12:50:00,12.643904,77.452014,0,STOPPED,MAN-000252
TEL-00004263,VEH-0063,2026-03-05T13:07:00,12.644367,77.45017,19,MOVING,MAN-000252
TEL-00004264,VEH-0063,2026-03-05T13:22:00,12.64351,77.451769,33,MOVING,MAN-000252
TEL-00004265,VEH-0063,2026-03-05T13:39:00,12.643904,77.452014,0,STOPPED,MAN-000252
TEL-00004266,VEH-0063,2026-03-05T13:46:00,12.660876,77.466199,24,MOVING,MAN-000252
TEL-00004267,VEH-0063,2026-03-05T13:54:00,12.673502,77.482901,27,MOVING,MAN-000252
TEL-00004268,VEH-0063,2026-03-05T13:56:00,12.690688,77.499674,0,STOPPED,MAN-000252
TEL-00004269,VEH-0063,2026-03-05T14:04:00,12.690617,77.500088,36,MOVING,MAN-000252
TEL-00004270,VEH-0063,2026-03-05T14:11:00,12.692658,77.497796,36,MOVING,MAN-000252
TEL-00004271,VEH-0063,2026-03-05T14:15:00,12.690688,77.499674,0,STOPPED,MAN-000252
TEL-00004272,VEH-0063,2026-03-05T14:33:00,12.675721,77.559827,31,MOVING,MAN-000252
TEL-00004273,VEH-0063,2026-03-05T14:48:00,12.663469,77.619649,18,MOVING,MAN-000252
TEL-00004274,VEH-0063,2026-03-05T15:03:00,12.648004,77.676808,0,STOPPED,MAN-000252
TEL-00004275,VEH-0063,2026-03-05T15:18:00,12.648799,77.67861,32,MOVING,MAN-000252
TEL-00004276,VEH-0063,2026-03-05T15:34:00,12.647765,77.677046,26,MOVING,MAN-000252
TEL-00004277,VEH-0063,2026-03-05T15:49:00,12.648004,77.676808,0,STOPPED,MAN-000252
TEL-00004278,VEH-0063,2026-03-05T16:05:00,12.694767,77.659976,25,MOVING,MAN-000252
TEL-00004279,VEH-0063,2026-03-05T16:15:00,12.737918,77.641447,27,MOVING,MAN-000252
TEL-00004280,VEH-0063,2026-03-05T16:28:00,12.783134,77.626103,0,STOPPED,MAN-000252
TEL-00004281,VEH-0063,2026-03-05T16:41:00,12.78278,77.626984,20,MOVING,MAN-000252
TEL-00004282,VEH-0063,2026-03-05T16:52:00,12.783655,77.627393,18,MOVING,MAN-000252
TEL-00004283,VEH-0063,2026-03-05T17:07:00,12.783134,77.626103,0,STOPPED,MAN-000252
TEL-00004284,VEH-0063,2026-03-05T17:23:00,12.761294,77.586538,30,MOVING,MAN-000252
TEL-00004285,VEH-0063,2026-03-05T17:29:00,12.741851,77.544737,27,MOVING,MAN-000252
TEL-00004286,VEH-0063,2026-03-05T17:40:00,12.719996,77.503472,0,STOPPED,MAN-000252
TEL-00004287,VEH-0063,2026-03-05T17:53:00,12.720481,77.501668,25,MOVING,MAN-000252
TEL-00004288,VEH-0063,2026-03-05T18:02:00,12.719992,77.503916,18,MOVING,MAN-000252
TEL-00004289,VEH-0063,2026-03-05T18:14:00,12.719996,77.503472,0,STOPPED,MAN-000252
TEL-00004290,VEH-0063,2026-03-05T18:30:00,12.688702,77.547601,21,MOVING,MAN-000252
TEL-00004291,VEH-0063,2026-03-05T18:40:00,12.653766,77.59322,30,MOVING,MAN-000252
TEL-00004292,VEH-0063,2026-03-05T18:55:00,12.62065,77.639149,0,STOPPED,MAN-000252
TEL-00004293,VEH-0063,2026-03-05T19:10:00,12.621284,77.640357,33,MOVING,MAN-000252
TEL-00004294,VEH-0063,2026-03-05T19:23:00,12.620928,77.637314,20,MOVING,MAN-000252
TEL-00004295,VEH-0063,2026-03-05T19:36:00,12.62065,77.639149,0,STOPPED,MAN-000252
TEL-00004296,VEH-0063,2026-03-05T19:46:00,12.62065,77.639149,0,DELIVERED,MAN-000252
TEL-00004297,VEH-0039,2026-03-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000253
TEL-00004298,VEH-0039,2026-03-05T12:11:00,12.312385,76.922857,21,MOVING,MAN-000253
TEL-00004299,VEH-0039,2026-03-05T12:22:00,12.305143,76.959841,26,MOVING,MAN-000253
TEL-00004300,VEH-0039,2026-03-05T12:32:00,12.3024,76.997658,0,STOPPED,MAN-000253
TEL-00004301,VEH-0039,2026-03-05T12:46:00,12.302726,76.999465,31,MOVING,MAN-000253
TEL-00004302,VEH-0039,2026-03-05T12:55:00,12.301964,76.996961,34,MOVING,MAN-000253
TEL-00004303,VEH-0039,2026-03-05T12:59:00,12.3024,76.997658,0,STOPPED,MAN-000253
TEL-00004304,VEH-0039,2026-03-05T13:22:00,12.351068,76.91273,34,MOVING,MAN-000253
TEL-00004305,VEH-0039,2026-03-05T13:48:00,12.394761,76.826321,33,MOVING,MAN-000253
TEL-00004306,VEH-0039,2026-03-05T14:13:00,12.442498,76.741918,0,STOPPED,MAN-000253
TEL-00004307,VEH-0039,2026-03-05T14:40:00,12.441591,76.742262,30,MOVING,MAN-000253
TEL-00004308,VEH-0039,2026-03-05T15:03:00,12.440745,76.743624,21,MOVING,MAN-000253
TEL-00004309,VEH-0039,2026-03-05T15:25:00,12.442498,76.741918,0,STOPPED,MAN-000253
TEL-00004310,VEH-0039,2026-03-05T15:40:00,12.403653,76.790261,33,MOVING,MAN-000253
TEL-00004311,VEH-0039,2026-03-05T15:54:00,12.364898,76.840886,21,MOVING,MAN-000253
TEL-00004312,VEH-0039,2026-03-05T16:10:00,12.328848,76.887999,0,STOPPED,MAN-000253
TEL-00004313,VEH-0039,2026-03-05T16:25:00,12.328266,76.889323,19,MOVING,MAN-000253
TEL-00004314,VEH-0039,2026-03-05T16:42:00,12.329576,76.886738,24,MOVING,MAN-000253
TEL-00004315,VEH-0039,2026-03-05T16:54:00,12.328848,76.887999,0,STOPPED,MAN-000253
TEL-00004316,VEH-0039,2026-03-05T17:05:00,12.315546,76.926875,31,MOVING,MAN-000253
TEL-00004317,VEH-0039,2026-03-05T17:14:00,12.298252,76.970699,19,MOVING,MAN-000253
TEL-00004318,VEH-0039,2026-03-05T17:26:00,12.283201,77.010073,0,STOPPED,MAN-000253
TEL-00004319,VEH-0039,2026-03-05T17:37:00,12.282059,77.008517,26,MOVING,MAN-000253
TEL-00004320,VEH-0039,2026-03-05T17:47:00,12.28356,77.009075,24,MOVING,MAN-000253
TEL-00004321,VEH-0039,2026-03-05T17:59:00,12.283201,77.010073,0,STOPPED,MAN-000253
TEL-00004322,VEH-0039,2026-03-05T18:23:00,12.340582,76.93295,34,MOVING,MAN-000253
TEL-00004323,VEH-0039,2026-03-05T18:47:00,12.396677,76.852768,27,MOVING,MAN-000253
TEL-00004324,VEH-0039,2026-03-05T19:11:00,12.454621,76.774598,0,STOPPED,MAN-000253
TEL-00004325,VEH-0039,2026-03-05T19:39:00,12.456041,76.776029,19,MOVING,MAN-000253
TEL-00004326,VEH-0039,2026-03-05T20:01:00,12.454851,76.773684,36,MOVING,MAN-000253
TEL-00004327,VEH-0039,2026-03-05T20:26:00,12.454621,76.774598,0,STOPPED,MAN-000253
TEL-00004328,VEH-0039,2026-03-05T20:35:00,12.43529,76.755123,28,MOVING,MAN-000253
TEL-00004329,VEH-0039,2026-03-05T20:43:00,12.413224,76.735326,37,MOVING,MAN-000253
TEL-00004330,VEH-0039,2026-03-05T20:49:00,12.390759,76.713601,0,STOPPED,MAN-000253
TEL-00004331,VEH-0039,2026-03-05T20:56:00,12.389368,76.71237,33,MOVING,MAN-000253
TEL-00004332,VEH-0039,2026-03-05T21:05:00,12.392157,76.714236,30,MOVING,MAN-000253
TEL-00004333,VEH-0039,2026-03-05T21:11:00,12.390759,76.713601,0,STOPPED,MAN-000253
TEL-00004334,VEH-0039,2026-03-05T21:21:00,12.390759,76.713601,0,DELIVERED,MAN-000253
TEL-00004335,VEH-0039,2026-03-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000256
TEL-00004336,VEH-0039,2026-03-05T12:17:00,12.330655,76.836612,20,MOVING,MAN-000256
TEL-00004337,VEH-0039,2026-03-05T12:24:00,12.344812,76.788039,28,MOVING,MAN-000256
TEL-00004338,VEH-0039,2026-03-05T12:40:00,12.356649,76.736884,0,STOPPED,MAN-000256
TEL-00004339,VEH-0039,2026-03-05T12:53:00,12.358313,76.737032,28,MOVING,MAN-000256
TEL-00004340,VEH-0039,2026-03-05T13:05:00,12.356674,76.738343,30,MOVING,MAN-000256
TEL-00004341,VEH-0039,2026-03-05T13:20:00,12.356649,76.736884,0,STOPPED,MAN-000256
TEL-00004342,VEH-0039,2026-03-05T13:50:00,12.33302,76.842177,26,MOVING,MAN-000256
TEL-00004343,VEH-0039,2026-03-05T14:13:00,12.311397,76.949469,34,MOVING,MAN-000256
TEL-00004344,VEH-0039,2026-03-05T14:38:00,12.290594,77.055111,0,STOPPED,MAN-000256
TEL-00004345,VEH-0039,2026-03-05T15:04:00,12.290512,77.056212,28,MOVING,MAN-000256
TEL-00004346,VEH-0039,2026-03-05T15:32:00,12.289321,77.055839,24,MOVING,MAN-000256
TEL-00004347,VEH-0039,2026-03-05T16:00:00,12.290594,77.055111,0,STOPPED,MAN-000256
TEL-00004348,VEH-0039,2026-03-05T16:18:00,12.340179,77.0158,33,MOVING,MAN-000256
TEL-00004349,VEH-0039,2026-03-05T16:30:00,12.393007,76.979664,30,MOVING,MAN-000256
TEL-00004350,VEH-0039,2026-03-05T16:49:00,12.441691,76.942173,0,STOPPED,MAN-000256
TEL-00004351,VEH-0039,2026-03-05T17:08:00,12.440528,76.943148,20,MOVING,MAN-000256
TEL-00004352,VEH-0039,2026-03-05T17:19:00,12.440768,76.940453,29,MOVING,MAN-000256
TEL-00004353,VEH-0039,2026-03-05T17:38:00,12.441691,76.942173,0,STOPPED,MAN-000256
TEL-00004354,VEH-0039,2026-03-05T18:07:00,12.344398,76.882647,30,MOVING,MAN-000256
TEL-00004355,VEH-0039,2026-03-05T18:38:00,12.242007,76.820653,27,MOVING,MAN-000256
TEL-00004356,VEH-0039,2026-03-05T19:04:00,12.144756,76.758829,0,STOPPED,MAN-000256
TEL-00004357,VEH-0039,2026-03-05T19:32:00,12.143835,76.758003,23,MOVING,MAN-000256
TEL-00004358,VEH-0039,2026-03-05T20:00:00,12.145539,76.75879,29,MOVING,MAN-000256
TEL-00004359,VEH-0039,2026-03-05T20:33:00,12.144756,76.758829,0,STOPPED,MAN-000256
TEL-00004360,VEH-0039,2026-03-05T20:56:00,12.205032,76.819511,30,MOVING,MAN-000256
TEL-00004361,VEH-0039,2026-03-05T21:20:00,12.270508,76.880858,31,MOVING,MAN-000256
TEL-00004362,VEH-0039,2026-03-05T21:39:00,12.331478,76.942202,0,STOPPED,MAN-000256
TEL-00004363,VEH-0039,2026-03-05T22:03:00,12.330764,76.941622,36,MOVING,MAN-000256
TEL-00004364,VEH-0039,2026-03-05T22:25:00,12.331891,76.943866,33,MOVING,MAN-000256
TEL-00004365,VEH-0039,2026-03-05T22:43:00,12.331478,76.942202,0,STOPPED,MAN-000256
TEL-00004366,VEH-0039,2026-03-05T23:07:00,12.27582,76.87955,36,MOVING,MAN-000256
TEL-00004367,VEH-0039,2026-03-05T23:23:00,12.219936,76.816866,36,MOVING,MAN-000256
TEL-00004368,VEH-0039,2026-03-05T23:46:00,12.164955,76.753933,0,STOPPED,MAN-000256
TEL-00004369,VEH-0039,2026-03-06T00:10:00,12.165636,76.754076,27,MOVING,MAN-000256
TEL-00004370,VEH-0039,2026-03-06T00:31:00,12.164416,76.754075,25,MOVING,MAN-000256
TEL-00004371,VEH-0039,2026-03-06T00:51:00,12.164955,76.753933,0,STOPPED,MAN-000256
TEL-00004372,VEH-0039,2026-03-06T01:01:00,12.164955,76.753933,0,DELIVERED,MAN-000256
TEL-00004373,VEH-0090,2026-03-05T12:00:00,13.535697,76.951965,0,IDLE,MAN-000257
TEL-00004374,VEH-0090,2026-03-05T12:09:00,13.525919,76.929941,26,MOVING,MAN-000257
TEL-00004375,VEH-0090,2026-03-05T12:15:00,13.519399,76.905344,27,MOVING,MAN-000257
TEL-00004376,VEH-0090,2026-03-05T12:17:00,13.508785,76.882593,0,STOPPED,MAN-000257
TEL-00004377,VEH-0090,2026-03-05T12:25:00,13.50911,76.883933,23,MOVING,MAN-000257
TEL-00004378,VEH-0090,2026-03-05T12:31:00,13.509325,76.881254,32,MOVING,MAN-000257
TEL-00004379,VEH-0090,2026-03-05T12:34:00,13.508785,76.882593,0,STOPPED,MAN-000257
TEL-00004380,VEH-0090,2026-03-05T12:42:00,13.511624,76.894841,20,MOVING,MAN-000257
TEL-00004381,VEH-0090,2026-03-05T12:43:00,13.514717,76.908216,25,MOVING,MAN-000257
TEL-00004382,VEH-0090,2026-03-05T12:47:00,13.519428,76.921876,0,STOPPED,MAN-000257
TEL-00004383,VEH-0090,2026-03-05T12:55:00,13.51974,76.921756,37,MOVING,MAN-000257
TEL-00004384,VEH-0090,2026-03-05T12:57:00,13.519157,76.920846,29,MOVING,MAN-000257
TEL-00004385,VEH-0090,2026-03-05T12:57:00,13.519428,76.921876,0,STOPPED,MAN-000257
TEL-00004386,VEH-0090,2026-03-05T13:13:00,13.543811,76.962295,30,MOVING,MAN-000257
TEL-00004387,VEH-0090,2026-03-05T13:21:00,13.57106,77.000233,35,MOVING,MAN-000257
TEL-00004388,VEH-0090,2026-03-05T13:34:00,13.598004,77.039966,0,STOPPED,MAN-000257
TEL-00004389,VEH-0090,2026-03-05T13:46:00,13.597937,77.040797,33,MOVING,MAN-000257
TEL-00004390,VEH-0090,2026-03-05T13:58:00,13.598873,77.038057,36,MOVING,MAN-000257
TEL-00004391,VEH-0090,2026-03-05T14:08:00,13.598004,77.039966,0,STOPPED,MAN-000257
TEL-00004392,VEH-0090,2026-03-05T14:30:00,13.547599,76.979414,37,MOVING,MAN-000257
TEL-00004393,VEH-0090,2026-03-05T14:48:00,13.499764,76.916746,28,MOVING,MAN-000257
TEL-00004394,VEH-0090,2026-03-05T15:05:00,13.449251,76.853923,0,STOPPED,MAN-000257
TEL-00004395,VEH-0090,2026-03-05T15:26:00,13.447804,76.853974,25,MOVING,MAN-000257
TEL-00004396,VEH-0090,2026-03-05T15:44:00,13.448809,76.852317,24,MOVING,MAN-000257
TEL-00004397,VEH-0090,2026-03-05T16:04:00,13.449251,76.853923,0,STOPPED,MAN-000257
TEL-00004398,VEH-0090,2026-03-05T16:20:00,13.504,76.841449,24,MOVING,MAN-000257
TEL-00004399,VEH-0090,2026-03-05T16:33:00,13.556004,76.829189,33,MOVING,MAN-000257
TEL-00004400,VEH-0090,2026-03-05T16:45:00,13.608955,76.816619,0,STOPPED,MAN-000257
TEL-00004401,VEH-0090,2026-03-05T17:02:00,13.609735,76.81812,34,MOVING,MAN-000257
TEL-00004402,VEH-0090,2026-03-05T17:13:00,13.607124,76.816946,21,MOVING,MAN-000257
TEL-00004403,VEH-0090,2026-03-05T17:25:00,13.608955,76.816619,0,STOPPED,MAN-000257
TEL-00004404,VEH-0090,2026-03-05T17:44:00,13.547884,76.861206,24,MOVING,MAN-000257
TEL-00004405,VEH-0090,2026-03-05T18:05:00,13.483629,76.908863,29,MOVING,MAN-000257
TEL-00004406,VEH-0090,2026-03-05T18:23:00,13.420376,76.952789,0,STOPPED,MAN-000257
TEL-00004407,VEH-0090,2026-03-05T18:46:00,13.421737,76.953863,27,MOVING,MAN-000257
TEL-00004408,VEH-0090,2026-03-05T19:02:00,13.42005,76.953799,25,MOVING,MAN-000257
TEL-00004409,VEH-0090,2026-03-05T19:20:00,13.420376,76.952789,0,STOPPED,MAN-000257
TEL-00004410,VEH-0090,2026-03-05T19:30:00,13.420376,76.952789,0,DELIVERED,MAN-000257
TEL-00004411,VEH-0015,2026-03-05T12:00:00,13.535697,76.951965,0,IDLE,MAN-000259
TEL-00004412,VEH-0015,2026-03-05T12:12:00,13.491822,76.940073,31,MOVING,MAN-000259
TEL-00004413,VEH-0015,2026-03-05T12:22:00,13.448471,76.931967,35,MOVING,MAN-000259
TEL-00004414,VEH-0015,2026-03-05T12:32:00,13.405809,76.920186,0,STOPPED,MAN-000259
TEL-00004415,VEH-0015,2026-03-05T12:46:00,13.405675,76.920018,24,MOVING,MAN-000259
TEL-00004416,VEH-0015,2026-03-05T12:58:00,13.404944,76.918651,37,MOVING,MAN-000259
TEL-00004417,VEH-0015,2026-03-05T13:08:00,13.405809,76.920186,0,STOPPED,MAN-000259
TEL-00004418,VEH-0015,2026-03-05T13:20:00,13.399319,76.893095,33,MOVING,MAN-000259
TEL-00004419,VEH-0015,2026-03-05T13:23:00,13.392414,76.860615,34,MOVING,MAN-000259
TEL-00004420,VEH-0015,2026-03-05T13:30:00,13.387829,76.833429,0,STOPPED,MAN-000259
TEL-00004421,VEH-0015,2026-03-05T13:42:00,13.388589,76.83158,28,MOVING,MAN-000259
TEL-00004422,VEH-0015,2026-03-05T13:44:00,13.386541,76.834545,24,MOVING,MAN-000259
TEL-00004423,VEH-0015,2026-03-05T13:55:00,13.387829,76.833429,0,STOPPED,MAN-000259
TEL-00004424,VEH-0015,2026-03-05T14:20:00,13.481668,76.877354,35,MOVING,MAN-000259
TEL-00004425,VEH-0015,2026-03-05T14:49:00,13.579509,76.918759,34,MOVING,MAN-000259
TEL-00004426,VEH-0015,2026-03-05T15:12:00,13.674952,76.963346,0,STOPPED,MAN-000259
TEL-00004427,VEH-0015,2026-03-05T15:42:00,13.675358,76.964309,30,MOVING,MAN-000259
TEL-00004428,VEH-0015,2026-03-05T16:05:00,13.675469,76.963886,35,MOVING,MAN-000259
TEL-00004429,VEH-0015,2026-03-05T16:29:00,13.674952,76.963346,0,STOPPED,MAN-000259
TEL-00004430,VEH-0015,2026-03-05T16:49:00,13.652189,76.904776,19,MOVING,MAN-000259
TEL-00004431,VEH-0015,2026-03-05T17:04:00,13.627546,76.844339,35,MOVING,MAN-000259
TEL-00004432,VEH-0015,2026-03-05T17:19:00,13.603673,76.787261,0,STOPPED,MAN-000259
TEL-00004433,VEH-0015,2026-03-05T17:34:00,13.602757,76.786426,33,MOVING,MAN-000259
TEL-00004434,VEH-0015,2026-03-05T17:52:00,13.605135,76.788718,32,MOVING,MAN-000259
TEL-00004435,VEH-0015,2026-03-05T18:05:00,13.603673,76.787261,0,STOPPED,MAN-000259
TEL-00004436,VEH-0015,2026-03-05T18:27:00,13.618097,76.858732,22,MOVING,MAN-000259
TEL-00004437,VEH-0015,2026-03-05T18:44:00,13.630719,76.928576,21,MOVING,MAN-000259
TEL-00004438,VEH-0015,2026-03-05T18:59:00,13.642382,76.99989,0,STOPPED,MAN-000259
TEL-00004439,VEH-0015,2026-03-05T19:21:00,13.642583,76.997904,26,MOVING,MAN-000259
TEL-00004440,VEH-0015,2026-03-05T19:34:00,13.642142,76.998995,28,MOVING,MAN-000259
TEL-00004441,VEH-0015,2026-03-05T19:50:00,13.642382,76.99989,0,STOPPED,MAN-000259
TEL-00004442,VEH-0015,2026-03-05T19:55:00,13.6364,77.003133,25,MOVING,MAN-000259
TEL-00004443,VEH-0015,2026-03-05T19:55:00,13.626239,77.005043,19,MOVING,MAN-000259
TEL-00004444,VEH-0015,2026-03-05T19:58:00,13.618932,77.006275,0,STOPPED,MAN-000259
TEL-00004445,VEH-0015,2026-03-05T20:04:00,13.618221,77.004732,36,MOVING,MAN-000259
TEL-00004446,VEH-0015,2026-03-05T20:06:00,13.618495,77.006031,32,MOVING,MAN-000259
TEL-00004447,VEH-0015,2026-03-05T20:05:00,13.618932,77.006275,0,STOPPED,MAN-000259
TEL-00004448,VEH-0015,2026-03-05T20:15:00,13.618932,77.006275,0,DELIVERED,MAN-000259
TEL-00004449,VEH-0066,2026-03-05T12:00:00,12.507164,76.571231,0,IDLE,MAN-000261
