fps_id,cycle,commodity,demand_kg,beneficiary_count,season,month,year,previous_demand_kg,trend_factor,season_factor,stockout_flag
FPS-0166,2025-10,WHEAT,200,19,SUMMER,10,2025,187,0.047,0.96,0
FPS-0167,2025-10,RICE,200,19,SUMMER,10,2025,203,0.077,0.96,0
FPS-0167,2025-10,WHEAT,200,19,SUMMER,10,2025,198,0.054,0.96,0
FPS-0168,2025-10,RICE,200,11,SUMMER,10,2025,190,0.074,0.96,0
FPS-0168,2025-10,WHEAT,200,11,SUMMER,10,2025,209,-0.028,0.96,0
FPS-0169,2025-10,RICE,140,17,SUMMER,10,2025,199,0.019,0.96,1
FPS-0169,2025-10,WHEAT,200,17,SUMMER,10,2025,202,-0.027,0.96,0
FPS-0170,2025-10,RICE,140,19,SUMMER,10,2025,187,0.063,0.96,1
FPS-0170,2025-10,WHEAT,200,19,SUMMER,10,2025,192,-0.022,0.96,0
FPS-0171,2025-10,RICE,200,13,SUMMER,10,2025,205,-0.025,0.96,0
FPS-0171,2025-10,WHEAT,200,13,SUMMER,10,2025,206,0.052,0.96,0
FPS-0172,2025-10,RICE,212,20,SUMMER,10,2025,217,-0.024,0.96,0
FPS-0172,2025-10,WHEAT,200,20,SUMMER,10,2025,189,-0.049,0.96,0
FPS-0173,2025-10,RICE,200,15,SUMMER,10,2025,194,0.011,0.96,0
FPS-0173,2025-10,WHEAT,200,15,SUMMER,10,2025,196,-0.024,0.96,0
FPS-0174,2025-10,RICE,249,23,SUMMER,10,2025,250,-0.026,0.96,0
FPS-0174,2025-10,WHEAT,200,23,SUMMER,10,2025,195,0.073,0.96,0
FPS-0175,2025-10,RICE,222,21,SUMMER,10,2025,207,0.035,0.96,0
FPS-0175,2025-10,WHEAT,200,21,SUMMER,10,2025,205,0.03,0.96,0
FPS-0176,2025-10,RICE,200,14,SUMMER,10,2025,200,0.067,0.96,0
FPS-0176,2025-10,WHEAT,200,14,SUMMER,10,2025,210,0.012,0.96,0
FPS-0177,2025-10,RICE,200,14,SUMMER,10,2025,209,0.042,0.96,0
FPS-0177,2025-10,WHEAT,200,14,SUMMER,10,2025,185,0.054,0.96,0
FPS-0178,2025-10,RICE,200,15,SUMMER,10,2025,202,0.001,0.96,0
FPS-0178,2025-10,WHEAT,200,15,SUMMER,10,2025,204,0.058,0.96,0
FPS-0179,2025-10,RICE,243,21,SUMMER,10,2025,243,-0.037,0.96,0
FPS-0179,2025-10,WHEAT,200,21,SUMMER,10,2025,193,0.061,0.96,0
FPS-0180,2025-10,RICE,200,14,SUMMER,10,2025,201,0.051,0.96,0
FPS-0180,2025-10,WHEAT,200,14,SUMMER,10,2025,200,0.014,0.96,0
FPS-0181,2025-10,RICE,214,20,SUMMER,10,2025,212,-0.041,0.96,0
FPS-0181,2025-10,WHEAT,200,20,SUMMER,10,2025,193,-0.028,0.96,0
FPS-0182,2025-10,RICE,200,17,SUMMER,10,2025,189,-0.045,0.96,0
FPS-0182,2025-10,WHEAT,200,17,SUMMER,10,2025,198,0.055,0.96,0
FPS-0183,2025-10,RICE,209,16,SUMMER,10,2025,201,0.012,0.96,0
FPS-0183,2025-10,WHEAT,200,16,SUMMER,10,2025,207,0.044,0.96,0
FPS-0184,2025-10,RICE,248,22,SUMMER,10,2025,243,-0.001,0.96,0
FPS-0184,2025-10,WHEAT,200,22,SUMMER,10,2025,205,0.009,0.96,0
FPS-0185,2025-10,RICE,200,18,SUMMER,10,2025,188,-0.026,0.96,0
FPS-0185,2025-10,WHEAT,200,18,SUMMER,10,2025,206,0.012,0.96,0
FPS-0186,2025-10,RICE,239,21,SUMMER,10,2025,245,0.042,0.96,0
FPS-0186,2025-10,WHEAT,200,21,SUMMER,10,2025,186,0.038,0.96,0
FPS-0187,2025-10,RICE,223,19,SUMMER,10,2025,236,-0.046,0.96,0
FPS-0187,2025-10,WHEAT,200,19,SUMMER,10,2025,202,-0.002,0.96,0
FPS-0188,2025-10,RICE,200,11,SUMMER,10,2025,195,0.056,0.96,0
FPS-0188,2025-10,WHEAT,200,11,SUMMER,10,2025,185,-0.008,0.96,0
FPS-0189,2025-10,RICE,282,23,SUMMER,10,2025,294,-0.011,0.96,0
FPS-0189,2025-10,WHEAT,206,23,SUMMER,10,2025,191,-0.006,0.96,0
FPS-0190,2025-10,RICE,200,18,SUMMER,10,2025,208,0.028,0.96,0
FPS-0190,2025-10,WHEAT,200,18,SUMMER,10,2025,194,0.076,0.96,0
FPS-0191,2025-10,RICE,200,9,SUMMER,10,2025,200,0.014,0.96,0
FPS-0191,2025-10,WHEAT,200,9,SUMMER,10,2025,203,-0.018,0.96,0
FPS-0192,2025-10,RICE,200,12,SUMMER,10,2025,185,0.078,0.96,0
FPS-0192,2025-10,WHEAT,200,12,SUMMER,10,2025,203,0.063,0.96,0
FPS-0193,2025-10,RICE,240,19,SUMMER,10,2025,248,0.054,0.96,0
FPS-0193,2025-10,WHEAT,200,19,SUMMER,10,2025,208,-0.048,0.96,0
FPS-0194,2025-10,RICE,200,13,SUMMER,10,2025,192,0.057,0.96,0
FPS-0194,2025-10,WHEAT,200,13,SUMMER,10,2025,189,-0.034,0.96,0
FPS-0195,2025-10,RICE,200,14,SUMMER,10,2025,194,-0.042,0.96,0
FPS-0195,2025-10,WHEAT,200,14,SUMMER,10,2025,208,-0.042,0.96,0
FPS-0196,2025-10,RICE,267,22,SUMMER,10,2025,266,0.055,0.96,0
FPS-0196,2025-10,WHEAT,140,22,SUMMER,10,2025,187,0.066,0.96,1
FPS-0197,2025-10,RICE,229,18,SUMMER,10,2025,240,-0.04,0.96,0
FPS-0197,2025-10,WHEAT,200,18,SUMMER,10,2025,204,0.043,0.96,0
FPS-0198,2025-10,RICE,200,14,SUMMER,10,2025,193,0.058,0.96,0
FPS-0198,2025-10,WHEAT,200,14,SUMMER,10,2025,194,0.052,0.96,0
FPS-0199,2025-10,RICE,200,13,SUMMER,10,2025,191,-0.015,0.96,0
FPS-0199,2025-10,WHEAT,200,13,SUMMER,10,2025,209,-0.05,0.96,0
FPS-0200,2025-10,RICE,200,10,SUMMER,10,2025,189,-0.013,0.96,0
FPS-0200,2025-10,WHEAT,200,10,SUMMER,10,2025,194,0.071,0.96,0
FPS-0201,2025-10,RICE,200,15,SUMMER,10,2025,196,0.043,0.96,0
FPS-0201,2025-10,WHEAT,200,15,SUMMER,10,2025,190,-0.008,0.96,0
FPS-0202,2025-10,RICE,200,14,SUMMER,10,2025,209,0.015,0.96,0
FPS-0202,2025-10,WHEAT,200,14,SUMMER,10,2025,200,-0.028,0.96,0
FPS-0203,2025-10,RICE,200,11,SUMMER,10,2025,208,-0.049,0.96,0
FPS-0203,2025-10,WHEAT,200,11,SUMMER,10,2025,203,0.045,0.96,0
FPS-0204,2025-10,RICE,233,19,SUMMER,10,2025,236,-0.004,0.96,0
FPS-0204,2025-10,WHEAT,200,19,SUMMER,10,2025,187,0.05,0.96,0
FPS-0205,2025-10,RICE,200,13,SUMMER,10,2025,211,-0.028,0.96,0
FPS-0205,2025-10,WHEAT,200,13,SUMMER,10,2025,184,0.015,0.96,0
FPS-0206,2025-10,RICE,281,24,SUMMER,10,2025,278,-0.03,0.96,0
FPS-0206,2025-10,WHEAT,207,24,SUMMER,10,2025,197,0.038,0.96,0
FPS-0207,2025-10,RICE,381,26,SUMMER,10,2025,369,0.067,0.96,0
FPS-0207,2025-10,WHEAT,239,26,SUMMER,10,2025,249,-0.017,0.96,0
FPS-0208,2025-10,RICE,216,18,SUMMER,10,2025,202,0.053,0.96,0
FPS-0208,2025-10,WHEAT,200,18,SUMMER,10,2025,197,0.058,0.96,0
FPS-0209,2025-10,RICE,268,21,SUMMER,10,2025,269,0.047,0.96,0
FPS-0209,2025-10,WHEAT,200,21,SUMMER,10,2025,190,-0.008,0.96,0
FPS-0210,2025-10,RICE,200,21,SUMMER,10,2025,199,-0.031,0.96,0
FPS-0210,2025-10,WHEAT,200,21,SUMMER,10,2025,186,0.068,0.96,0
FPS-0211,2025-10,RICE,234,22,SUMMER,10,2025,219,0.08,0.96,0
FPS-0211,2025-10,WHEAT,200,22,SUMMER,10,2025,201,-0.017,0.96,0
FPS-0212,2025-10,RICE,200,11,SUMMER,10,2025,202,-0.046,0.96,0
FPS-0212,2025-10,WHEAT,200,11,SUMMER,10,2025,207,0.071,0.96,0
FPS-0213,2025-10,RICE,200,14,SUMMER,10,2025,188,-0.004,0.96,0
FPS-0213,2025-10,WHEAT,200,14,SUMMER,10,2025,184,0.061,0.96,0
FPS-0214,2025-10,RICE,200,13,SUMMER,10,2025,194,-0.007,0.96,0
FPS-0214,2025-10,WHEAT,200,13,SUMMER,10,2025,193,0.069,0.96,0
FPS-0215,2025-10,RICE,200,11,SUMMER,10,2025,197,0.027,0.96,0
FPS-0215,2025-10,WHEAT,200,11,SUMMER,10,2025,198,-0.012,0.96,0
FPS-0216,2025-10,RICE,200,14,SUMMER,10,2025,209,-0.023,0.96,0
FPS-0216,2025-10,WHEAT,200,14,SUMMER,10,2025,204,0.065,0.96,0
FPS-0217,2025-10,RICE,200,17,SUMMER,10,2025,203,0.011,0.96,0
FPS-0217,2025-10,WHEAT,200,17,SUMMER,10,2025,207,-0.017,0.96,0
FPS-0218,2025-10,RICE,140,13,SUMMER,10,2025,184,-0.008,0.96,1
FPS-0218,2025-10,WHEAT,200,13,SUMMER,10,2025,204,0.027,0.96,0
FPS-0219,2025-10,RICE,200,19,SUMMER,10,2025,208,-0.047,0.96,0
FPS-0219,2025-10,WHEAT,200,19,SUMMER,10,2025,194,-0.016,0.96,0
FPS-0220,2025-10,RICE,266,22,SUMMER,10,2025,275,0.071,0.96,0
FPS-0220,2025-10,WHEAT,200,22,SUMMER,10,2025,205,0.068,0.96,0
FPS-0221,2025-10,RICE,215,19,SUMMER,10,2025,207,-0.031,0.96,0
FPS-0221,2025-10,WHEAT,200,19,SUMMER,10,2025,194,0.056,0.96,0
FPS-0222,2025-10,RICE,232,21,SUMMER,10,2025,242,-0.002,0.96,0
FPS-0222,2025-10,WHEAT,200,21,SUMMER,10,2025,205,0.066,0.96,0
FPS-0223,2025-10,RICE,218,17,SUMMER,10,2025,207,-0.017,0.96,0
FPS-0223,2025-10,WHEAT,200,17,SUMMER,10,2025,206,0.004,0.96,0
FPS-0224,2025-10,RICE,200,20,SUMMER,10,2025,184,0.049,0.96,0
FPS-0224,2025-10,WHEAT,200,20,SUMMER,10,2025,185,0.069,0.96,0
FPS-0225,2025-10,RICE,200,15,SUMMER,10,2025,200,0.014,0.96,0
FPS-0225,2025-10,WHEAT,200,15,SUMMER,10,2025,200,0.075,0.96,0
FPS-0226,2025-10,RICE,200,12,SUMMER,10,2025,184,0.073,0.96,0
FPS-0226,2025-10,WHEAT,200,12,SUMMER,10,2025,187,0.036,0.96,0
FPS-0227,2025-10,RICE,200,14,SUMMER,10,2025,200,0.066,0.96,0
FPS-0227,2025-10,WHEAT,200,14,SUMMER,10,2025,184,-0.041,0.96,0
FPS-0228,2025-10,RICE,207,18,SUMMER,10,2025,199,-0.008,0.96,0
FPS-0228,2025-10,WHEAT,200,18,SUMMER,10,2025,188,0.058,0.96,0
FPS-0229,2025-10,RICE,200,19,SUMMER,10,2025,206,-0.004,0.96,0
FPS-0229,2025-10,WHEAT,200,19,SUMMER,10,2025,206,0.03,0.96,0
FPS-0230,2025-10,RICE,284,22,SUMMER,10,2025,280,0.053,0.96,0
FPS-0230,2025-10,WHEAT,200,22,SUMMER,10,2025,184,0.009,0.96,0
FPS-0231,2025-10,RICE,205,18,SUMMER,10,2025,216,0.067,0.96,0
FPS-0231,2025-10,WHEAT,200,18,SUMMER,10,2025,207,0.027,0.96,0
FPS-0232,2025-10,RICE,200,14,SUMMER,10,2025,194,-0.018,0.96,0
FPS-0232,2025-10,WHEAT,200,14,SUMMER,10,2025,184,0.01,0.96,0
FPS-0233,2025-10,RICE,200,9,SUMMER,10,2025,186,0.047,0.96,0
FPS-0233,2025-10,WHEAT,200,9,SUMMER,10,2025,209,0.067,0.96,0
FPS-0234,2025-10,RICE,205,18,SUMMER,10,2025,200,0.048,0.96,0
FPS-0234,2025-10,WHEAT,140,18,SUMMER,10,2025,200,0.055,0.96,1
FPS-0235,2025-10,RICE,223,18,SUMMER,10,2025,227,0.022,0.96,0
FPS-0235,2025-10,WHEAT,200,18,SUMMER,10,2025,194,-0.005,0.96,0
FPS-0236,2025-10,RICE,200,17,SUMMER,10,2025,201,0.046,0.96,0
FPS-0236,2025-10,WHEAT,200,17,SUMMER,10,2025,184,0.016,0.96,0
FPS-0237,2025-10,RICE,208,15,SUMMER,10,2025,199,0.033,0.96,0
FPS-0237,2025-10,WHEAT,200,15,SUMMER,10,2025,186,0.064,0.96,0
FPS-0238,2025-10,RICE,231,19,SUMMER,10,2025,228,0.061,0.96,0
FPS-0238,2025-10,WHEAT,200,19,SUMMER,10,2025,207,0.073,0.96,0
FPS-0239,2025-10,RICE,225,19,SUMMER,10,2025,234,0.003,0.96,0
FPS-0239,2025-10,WHEAT,200,19,SUMMER,10,2025,192,0.035,0.96,0
FPS-0240,2025-10,RICE,259,21,SUMMER,10,2025,261,0.022,0.96,0
FPS-0240,2025-10,WHEAT,200,21,SUMMER,10,2025,203,-0.023,0.96,0
FPS-0241,2025-10,RICE,212,19,SUMMER,10,2025,202,0.016,0.96,0
FPS-0241,2025-10,WHEAT,200,19,SUMMER,10,2025,196,-0.007,0.96,0
FPS-0242,2025-10,RICE,200,12,SUMMER,10,2025,210,-0.012,0.96,0
FPS-0242,2025-10,WHEAT,200,12,SUMMER,10,2025,191,0.032,0.96,0
FPS-0243,2025-10,RICE,248,18,SUMMER,10,2025,232,0.07,0.96,0
FPS-0243,2025-10,WHEAT,200,18,SUMMER,10,2025,196,0.031,0.96,0
FPS-0244,2025-10,RICE,200,16,SUMMER,10,2025,184,-0.004,0.96,0
FPS-0244,2025-10,WHEAT,200,16,SUMMER,10,2025,203,-0.011,0.96,0
FPS-0245,2025-10,RICE,200,14,SUMMER,10,2025,196,0.015,0.96,0
FPS-0245,2025-10,WHEAT,200,14,SUMMER,10,2025,189,0.027,0.96,0
FPS-0246,2025-10,RICE,305,24,SUMMER,10,2025,281,0.043,0.96,0
FPS-0246,2025-10,WHEAT,210,24,SUMMER,10,2025,213,-0.002,0.96,0
FPS-0247,2025-10,RICE,209,19,SUMMER,10,2025,193,0.053,0.96,0
FPS-0247,2025-10,WHEAT,200,19,SUMMER,10,2025,204,-0.049,0.96,0
FPS-0248,2025-10,RICE,300,25,SUMMER,10,2025,284,-0.019,0.96,0
FPS-0248,2025-10,WHEAT,222,25,SUMMER,10,2025,208,0.044,0.96,0
FPS-0249,2025-10,RICE,293,22,SUMMER,10,2025,310,0.016,0.96,0
FPS-0249,2025-10,WHEAT,200,22,SUMMER,10,2025,184,0.015,0.96,0
FPS-0250,2025-10,RICE,200,16,SUMMER,10,2025,206,0.057,0.96,0
FPS-0250,2025-10,WHEAT,200,16,SUMMER,10,2025,185,0.003,0.96,0
FPS-0251,2025-10,RICE,200,17,SUMMER,10,2025,189,0.056,0.96,0
FPS-0251,2025-10,WHEAT,200,17,SUMMER,10,2025,195,0.034,0.96,0
FPS-0252,2025-10,RICE,200,16,SUMMER,10,2025,186,-0.01,0.96,0
FPS-0252,2025-10,WHEAT,200,16,SUMMER,10,2025,211,-0.026,0.96,0
FPS-0253,2025-10,RICE,245,22,SUMMER,10,2025,235,0.006,0.96,0
FPS-0253,2025-10,WHEAT,200,22,SUMMER,10,2025,194,0.058,0.96,0
FPS-0254,2025-10,RICE,200,14,SUMMER,10,2025,201,-0.048,0.96,0
FPS-0254,2025-10,WHEAT,200,14,SUMMER,10,2025,195,-0.019,0.96,0
FPS-0255,2025-10,RICE,200,16,SUMMER,10,2025,189,-0.039,0.96,0
FPS-0255,2025-10,WHEAT,200,16,SUMMER,10,2025,200,-0.036,0.96,0
FPS-0256,2025-10,RICE,200,14,SUMMER,10,2025,203,0.017,0.96,0
FPS-0256,2025-10,WHEAT,200,14,SUMMER,10,2025,211,0.01,0.96,0
FPS-0257,2025-10,RICE,140,15,SUMMER,10,2025,193,0.03,0.96,1
FPS-0257,2025-10,WHEAT,200,15,SUMMER,10,2025,192,0.068,0.96,0
FPS-0258,2025-10,RICE,200,15,SUMMER,10,2025,193,-0.032,0.96,0
FPS-0258,2025-10,WHEAT,200,15,SUMMER,10,2025,207,-0.037,0.96,0
FPS-0259,2025-10,RICE,200,15,SUMMER,10,2025,186,0.077,0.96,0
FPS-0259,2025-10,WHEAT,200,15,SUMMER,10,2025,199,0.01,0.96,0
FPS-0260,2025-10,RICE,200,13,SUMMER,10,2025,206,0.013,0.96,0
FPS-0260,2025-10,WHEAT,200,13,SUMMER,10,2025,202,0.059,0.96,0
FPS-0261,2025-10,RICE,200,11,SUMMER,10,2025,205,0.051,0.96,0
FPS-0261,2025-10,WHEAT,200,11,SUMMER,10,2025,208,0.055,0.96,0
FPS-0262,2025-10,RICE,200,13,SUMMER,10,2025,184,0.066,0.96,0
FPS-0262,2025-10,WHEAT,200,13,SUMMER,10,2025,184,-0.013,0.96,0
FPS-0263,2025-10,RICE,200,14,SUMMER,10,2025,190,0.024,0.96,0
FPS-0263,2025-10,WHEAT,200,14,SUMMER,10,2025,186,0.067,0.96,0
FPS-0264,2025-10,RICE,200,5,SUMMER,10,2025,197,-0.039,0.96,0
FPS-0264,2025-10,WHEAT,200,5,SUMMER,10,2025,191,0.033,0.96,0
FPS-0265,2025-10,RICE,217,18,SUMMER,10,2025,204,0.039,0.96,0
FPS-0265,2025-10,WHEAT,200,18,SUMMER,10,2025,203,0.027,0.96,0
FPS-0266,2025-10,RICE,200,13,SUMMER,10,2025,201,0.001,0.96,0
FPS-0266,2025-10,WHEAT,200,13,SUMMER,10,2025,184,-0.014,0.96,0
FPS-0267,2025-10,RICE,200,16,SUMMER,10,2025,207,0.051,0.96,0
FPS-0267,2025-10,WHEAT,200,16,SUMMER,10,2025,202,0.047,0.96,0
FPS-0268,2025-10,RICE,200,20,SUMMER,10,2025,188,-0.016,0.96,0
FPS-0268,2025-10,WHEAT,200,20,SUMMER,10,2025,191,0.069,0.96,0
FPS-0269,2025-10,RICE,233,21,SUMMER,10,2025,229,0.054,0.96,0
FPS-0269,2025-10,WHEAT,200,21,SUMMER,10,2025,185,0.042,0.96,0
FPS-0270,2025-10,RICE,200,8,SUMMER,10,2025,207,0.038,0.96,0
FPS-0270,2025-10,WHEAT,200,8,SUMMER,10,2025,204,-0.004,0.96,0
FPS-0271,2025-10,RICE,208,18,SUMMER,10,2025,197,0.032,0.96,0
FPS-0271,2025-10,WHEAT,200,18,SUMMER,10,2025,201,-0.037,0.96,0
FPS-0272,2025-10,RICE,266,20,SUMMER,10,2025,255,0.008,0.96,0
FPS-0272,2025-10,WHEAT,200,20,SUMMER,10,2025,210,-0.006,0.96,0
FPS-0273,2025-10,RICE,279,23,SUMMER,10,2025,279,0.021,0.96,0
FPS-0273,2025-10,WHEAT,140,23,SUMMER,10,2025,189,-0.012,0.96,1
FPS-0274,2025-10,RICE,200,18,SUMMER,10,2025,202,-0.028,0.96,0
FPS-0274,2025-10,WHEAT,200,18,SUMMER,10,2025,200,0.032,0.96,0
FPS-0275,2025-10,RICE,200,17,SUMMER,10,2025,196,0.019,0.96,0
FPS-0275,2025-10,WHEAT,200,17,SUMMER,10,2025,209,0.053,0.96,0
FPS-0276,2025-10,RICE,208,19,SUMMER,10,2025,191,-0.029,0.96,0
FPS-0276,2025-10,WHEAT,200,19,SUMMER,10,2025,198,0.069,0.96,0
FPS-0277,2025-10,RICE,200,17,SUMMER,10,2025,199,-0.044,0.96,0
FPS-0277,2025-10,WHEAT,200,17,SUMMER,10,2025,191,0.074,0.96,0
FPS-0278,2025-10,RICE,200,15,SUMMER,10,2025,205,0.055,0.96,0
FPS-0278,2025-10,WHEAT,200,15,SUMMER,10,2025,190,-0.048,0.96,0
FPS-0279,2025-10,RICE,297,23,SUMMER,10,2025,284,-0.05,0.96,0
FPS-0279,2025-10,WHEAT,221,23,SUMMER,10,2025,225,-0.011,0.96,0
FPS-0280,2025-10,RICE,200,18,SUMMER,10,2025,211,-0.009,0.96,0
FPS-0280,2025-10,WHEAT,200,18,SUMMER,10,2025,196,0.016,0.96,0
FPS-0281,2025-10,RICE,200,18,SUMMER,10,2025,210,-0.018,0.96,0
FPS-0281,2025-10,WHEAT,200,18,SUMMER,10,2025,187,0.029,0.96,0
FPS-0282,2025-10,RICE,236,20,SUMMER,10,2025,237,0.036,0.96,0
FPS-0282,2025-10,WHEAT,200,20,SUMMER,10,2025,199,0.02,0.96,0
FPS-0283,2025-10,RICE,200,14,SUMMER,10,2025,189,0.066,0.96,0
FPS-0283,2025-10,WHEAT,200,14,SUMMER,10,2025,187,-0.011,0.96,0
FPS-0284,2025-10,RICE,200,12,SUMMER,10,2025,198,0.063,0.96,0
FPS-0284,2025-10,WHEAT,200,12,SUMMER,10,2025,198,0.055,0.96,0
FPS-0285,2025-10,RICE,215,18,SUMMER,10,2025,215,0.035,0.96,0
FPS-0285,2025-10,WHEAT,200,18,SUMMER,10,2025,192,-0.018,0.96,0
FPS-0286,2025-10,RICE,200,16,SUMMER,10,2025,188,-0.012,0.96,0
FPS-0286,2025-10,WHEAT,200,16,SUMMER,10,2025,197,0.026,0.96,0
FPS-0287,2025-10,RICE,328,26,SUMMER,10,2025,308,0.049,0.96,0
FPS-0287,2025-10,WHEAT,239,26,SUMMER,10,2025,223,0.007,0.96,0
FPS-0288,2025-10,RICE,200,17,SUMMER,10,2025,205,0.011,0.96,0
FPS-0288,2025-10,WHEAT,200,17,SUMMER,10,2025,199,-0.029,0.96,0
FPS-0289,2025-10,RICE,200,13,SUMMER,10,2025,208,-0.035,0.96,0
FPS-0289,2025-10,WHEAT,200,13,SUMMER,10,2025,186,-0.036,0.96,0
FPS-0290,2025-10,RICE,211,18,SUMMER,10,2025,211,0.032,0.96,0
FPS-0290,2025-10,WHEAT,200,18,SUMMER,10,2025,206,0.04,0.96,0
FPS-0291,2025-10,RICE,250,18,SUMMER,10,2025,261,0.078,0.96,0
FPS-0291,2025-10,WHEAT,200,18,SUMMER,10,2025,201,0.073,0.96,0
FPS-0292,2025-10,RICE,255,20,SUMMER,10,2025,246,0.06,0.96,0
FPS-0292,2025-10,WHEAT,200,20,SUMMER,10,2025,189,0.04,0.96,0
FPS-0293,2025-10,RICE,203,18,SUMMER,10,2025,209,-0.037,0.96,0
FPS-0293,2025-10,WHEAT,200,18,SUMMER,10,2025,196,-0.045,0.96,0
FPS-0294,2025-10,RICE,201,16,SUMMER,10,2025,196,-0.012,0.96,0
FPS-0294,2025-10,WHEAT,200,16,SUMMER,10,2025,184,0.003,0.96,0
FPS-0295,2025-10,RICE,200,13,SUMMER,10,2025,193,0.067,0.96,0
FPS-0295,2025-10,WHEAT,200,13,SUMMER,10,2025,210,0.031,0.96,0
FPS-0296,2025-10,RICE,200,14,SUMMER,10,2025,207,0.023,0.96,0
FPS-0296,2025-10,WHEAT,200,14,SUMMER,10,2025,194,0.078,0.96,0
FPS-0297,2025-10,RICE,200,17,SUMMER,10,2025,211,0.033,0.96,0
FPS-0297,2025-10,WHEAT,200,17,SUMMER,10,2025,188,-0.012,0.96,0
FPS-0298,2025-10,RICE,200,15,SUMMER,10,2025,190,0.038,0.96,0
FPS-0298,2025-10,WHEAT,200,15,SUMMER,10,2025,206,0.069,0.96,0
FPS-0299,2025-10,RICE,200,17,SUMMER,10,2025,187,-0.047,0.96,0
FPS-0299,2025-10,WHEAT,200,17,SUMMER,10,2025,192,0.018,0.96,0
FPS-0300,2025-10,RICE,239,17,SUMMER,10,2025,222,0.063,0.96,0
FPS-0300,2025-10,WHEAT,200,17,SUMMER,10,2025,204,0.07,0.96,0
FPS-0301,2025-10,RICE,230,16,SUMMER,10,2025,216,0.05,0.96,0
FPS-0301,2025-10,WHEAT,200,16,SUMMER,10,2025,190,-0.038,0.96,0
FPS-0302,2025-10,RICE,224,19,SUMMER,10,2025,207,0.052,0.96,0
FPS-0302,2025-10,WHEAT,200,19,SUMMER,10,2025,199,0.078,0.96,0
FPS-0303,2025-10,RICE,200,11,SUMMER,10,2025,210,-0.007,0.96,0
FPS-0303,2025-10,WHEAT,200,11,SUMMER,10,2025,198,-0.034,0.96,0
FPS-0304,2025-10,RICE,217,17,SUMMER,10,2025,207,-0.021,0.96,0
FPS-0304,2025-10,WHEAT,200,17,SUMMER,10,2025,200,-0.012,0.96,0
FPS-0305,2025-10,RICE,207,17,SUMMER,10,2025,213,0.047,0.96,0
FPS-0305,2025-10,WHEAT,200,17,SUMMER,10,2025,210,0.006,0.96,0
FPS-0306,2025-10,RICE,200,13,SUMMER,10,2025,205,0.071,0.96,0
FPS-0306,2025-10,WHEAT,200,13,SUMMER,10,2025,198,0.018,0.96,0
FPS-0307,2025-10,RICE,208,15,SUMMER,10,2025,203,0.06,0.96,0
FPS-0307,2025-10,WHEAT,200,15,SUMMER,10,2025,209,-0.027,0.96,0
FPS-0308,2025-10,RICE,202,15,SUMMER,10,2025,187,-0.007,0.96,0
FPS-0308,2025-10,WHEAT,200,15,SUMMER,10,2025,191,0.047,0.96,0
FPS-0309,2025-10,RICE,230,18,SUMMER,10,2025,214,0.049,0.96,0
FPS-0309,2025-10,WHEAT,200,18,SUMMER,10,2025,184,-0.031,0.96,0
FPS-0310,2025-10,RICE,200,13,SUMMER,10,2025,189,-0.024,0.96,0
FPS-0310,2025-10,WHEAT,200,13,SUMMER,10,2025,208,0.054,0.96,0
FPS-0311,2025-10,RICE,244,23,SUMMER,10,2025,243,-0.01,0.96,0
FPS-0311,2025-10,WHEAT,200,23,SUMMER,10,2025,193,0.008,0.96,0
FPS-0312,2025-10,RICE,257,19,SUMMER,10,2025,268,0.075,0.96,0
FPS-0312,2025-10,WHEAT,200,19,SUMMER,10,2025,184,-0.03,0.96,0
FPS-0313,2025-10,RICE,200,15,SUMMER,10,2025,186,-0.035,0.96,0
FPS-0313,2025-10,WHEAT,200,15,SUMMER,10,2025,211,-0.03,0.96,0
FPS-0314,2025-10,RICE,233,18,SUMMER,10,2025,234,-0.007,0.96,0
FPS-0314,2025-10,WHEAT,200,18,SUMMER,10,2025,185,-0.03,0.96,0
FPS-0315,2025-10,RICE,219,18,SUMMER,10,2025,211,0.039,0.96,0
FPS-0315,2025-10,WHEAT,200,18,SUMMER,10,2025,191,-0.017,0.96,0
FPS-0316,2025-10,RICE,200,15,SUMMER,10,2025,186,0.031,0.96,0
FPS-0316,2025-10,WHEAT,200,15,SUMMER,10,2025,197,-0.022,0.96,0
FPS-0317,2025-10,RICE,200,15,SUMMER,10,2025,210,-0.002,0.96,0
FPS-0317,2025-10,WHEAT,200,15,SUMMER,10,2025,187,-0.008,0.96,0
FPS-0318,2025-10,RICE,200,17,SUMMER,10,2025,211,0.003,0.96,0
FPS-0318,2025-10,WHEAT,200,17,SUMMER,10,2025,191,0.056,0.96,0
FPS-0319,2025-10,RICE,200,14,SUMMER,10,2025,193,0.008,0.96,0
FPS-0319,2025-10,WHEAT,200,14,SUMMER,10,2025,204,0.001,0.96,0
FPS-0320,2025-10,RICE,140,10,SUMMER,10,2025,198,-0.028,0.96,1
FPS-0320,2025-10,WHEAT,200,10,SUMMER,10,2025,193,0.048,0.96,0
FPS-0321,2025-10,RICE,243,24,SUMMER,10,2025,243,0.007,0.96,0
FPS-0321,2025-10,WHEAT,200,24,SUMMER,10,2025,198,0.002,0.96,0
FPS-0322,2025-10,RICE,224,20,SUMMER,10,2025,215,0.007,0.96,0
FPS-0322,2025-10,WHEAT,200,20,SUMMER,10,2025,208,0.079,0.96,0
FPS-0323,2025-10,RICE,200,16,SUMMER,10,2025,190,0.01,0.96,0
