delivery_id,manifest_id,manifest_item_id,fps_id,vehicle_id,planned_kg,delivered_kg,delivery_date,rice_kg,wheat_kg,status,verified_by
DEL-0002194,MAN-000238,MI-0002827,FPS-0585,VEH-0085,198,198,2026-03-06,0,198,VERIFIED,OFF-00013
DEL-0002195,MAN-000238,MI-0002828,FPS-0485,VEH-0085,206,206,2026-03-09,206,0,VERIFIED,OFF-00018
DEL-0002196,MAN-000238,MI-0002829,FPS-0485,VEH-0085,196,197,2026-03-06,0,197,VERIFIED,OFF-00026
DEL-0002197,MAN-000238,MI-0002830,FPS-0260,VEH-0085,193,192,2026-03-08,192,0,VERIFIED,OFF-00038
DEL-0002198,MAN-000238,MI-0002831,FPS-0260,VEH-0085,183,181,2026-03-07,0,181,VERIFIED,OFF-00063
DEL-0002199,MAN-000238,MI-0002832,FPS-0110,VEH-0085,193,194,2026-03-07,194,0,VERIFIED,OFF-00022
DEL-0002200,MAN-000238,MI-0002833,FPS-0110,VEH-0085,183,183,2026-03-07,0,183,VERIFIED,OFF-00053
DEL-0002201,MAN-000239,MI-0002834,FPS-0535,VEH-0085,196,193,2026-03-09,193,0,VARIANCE,OFF-00056
DEL-0002202,MAN-000239,MI-0002835,FPS-0535,VEH-0085,194,195,2026-03-07,0,195,VERIFIED,OFF-00008
DEL-0002203,MAN-000239,MI-0002836,FPS-0085,VEH-0085,196,196,2026-03-08,196,0,VERIFIED,OFF-00059
DEL-0002204,MAN-000239,MI-0002837,FPS-0085,VEH-0085,205,206,2026-03-07,0,206,VERIFIED,OFF-00013
DEL-0002205,MAN-000239,MI-0002838,FPS-0160,VEH-0085,190,191,2026-03-08,191,0,VERIFIED,OFF-00057
DEL-0002206,MAN-000239,MI-0002839,FPS-0160,VEH-0085,185,184,2026-03-06,0,184,VERIFIED,OFF-00010
DEL-0002207,MAN-000239,MI-0002840,FPS-0385,VEH-0085,272,269,2026-03-08,269,0,VERIFIED,OFF-00021
DEL-0002208,MAN-000239,MI-0002841,FPS-0385,VEH-0085,190,192,2026-03-09,0,192,VERIFIED,OFF-00062
DEL-0002209,MAN-000239,MI-0002842,FPS-0510,VEH-0085,182,182,2026-03-06,182,0,VERIFIED,OFF-00008
DEL-0002210,MAN-000239,MI-0002843,FPS-0510,VEH-0085,185,183,2026-03-08,0,183,VERIFIED,OFF-00043
DEL-0002211,MAN-000239,MI-0002844,FPS-0435,VEH-0085,211,209,2026-03-08,209,0,VERIFIED,OFF-00061
DEL-0002212,MAN-000239,MI-0002845,FPS-0435,VEH-0085,194,195,2026-03-06,0,195,VERIFIED,OFF-00023
DEL-0002213,MAN-000240,MI-0002846,FPS-0410,VEH-0135,285,286,2026-03-07,286,0,VERIFIED,OFF-00020
DEL-0002214,MAN-000240,MI-0002847,FPS-0410,VEH-0135,213,213,2026-03-09,0,213,VERIFIED,OFF-00044
DEL-0002215,MAN-000240,MI-0002848,FPS-0135,VEH-0135,192,193,2026-03-09,193,0,VERIFIED,OFF-00026
DEL-0002216,MAN-000240,MI-0002849,FPS-0135,VEH-0135,185,185,2026-03-07,0,185,VERIFIED,OFF-00049
DEL-0002217,MAN-000240,MI-0002850,FPS-0235,VEH-0135,236,232,2026-03-07,232,0,VARIANCE,OFF-00040
DEL-0002218,MAN-000240,MI-0002851,FPS-0235,VEH-0135,195,191,2026-03-08,0,191,VARIANCE,OFF-00022
DEL-0002219,MAN-000240,MI-0002852,FPS-0460,VEH-0135,202,203,2026-03-09,203,0,VERIFIED,OFF-00034
DEL-0002220,MAN-000240,MI-0002853,FPS-0460,VEH-0135,167,167,2026-03-07,0,167,VERIFIED,OFF-00012
DEL-0002221,MAN-000240,MI-0002854,FPS-0210,VEH-0135,203,200,2026-03-08,200,0,VERIFIED,OFF-00028
DEL-0002222,MAN-000240,MI-0002855,FPS-0210,VEH-0135,200,199,2026-03-06,0,199,VERIFIED,OFF-00047
DEL-0002223,MAN-000240,MI-0002856,FPS-0560,VEH-0135,258,258,2026-03-08,258,0,VERIFIED,OFF-00023
DEL-0002224,MAN-000240,MI-0002857,FPS-0560,VEH-0135,201,197,2026-03-09,0,197,VARIANCE,OFF-00007
DEL-0002225,MAN-000241,MI-0002858,FPS-0211,VEH-0136,220,229,2026-03-07,229,0,REJECTED,OFF-00051
DEL-0002226,MAN-000241,MI-0002859,FPS-0211,VEH-0136,197,201,2026-03-07,0,201,VARIANCE,OFF-00008
DEL-0002227,MAN-000241,MI-0002860,FPS-0486,VEH-0136,197,194,2026-03-07,194,0,VARIANCE,OFF-00055
DEL-0002228,MAN-000241,MI-0002861,FPS-0486,VEH-0136,191,193,2026-03-08,0,193,VERIFIED,OFF-00019
DEL-0002229,MAN-000241,MI-0002862,FPS-0286,VEH-0136,204,193,2026-03-08,193,0,REJECTED,OFF-00023
DEL-0002230,MAN-000241,MI-0002863,FPS-0286,VEH-0136,191,181,2026-03-10,0,181,REJECTED,OFF-00010
DEL-0002231,MAN-000241,MI-0002864,FPS-0461,VEH-0136,207,202,2026-03-08,202,0,VARIANCE,OFF-00054
DEL-0002232,MAN-000241,MI-0002865,FPS-0461,VEH-0136,205,203,2026-03-08,0,203,VERIFIED,OFF-00055
DEL-0002233,MAN-000241,MI-0002866,FPS-0586,VEH-0136,214,210,2026-03-07,210,0,VARIANCE,OFF-00059
DEL-0002234,MAN-000241,MI-0002867,FPS-0586,VEH-0136,189,196,2026-03-09,0,196,REJECTED,OFF-00063
DEL-0002235,MAN-000241,MI-0002868,FPS-0061,VEH-0136,187,179,2026-03-09,179,0,REJECTED,OFF-00018
DEL-0002236,MAN-000241,MI-0002869,FPS-0061,VEH-0136,198,188,2026-03-07,0,188,REJECTED,OFF-00034
DEL-0002237,MAN-000242,MI-0002870,FPS-0436,VEH-0011,210,209,2026-03-08,209,0,VERIFIED,OFF-00016
DEL-0002238,MAN-000242,MI-0002871,FPS-0436,VEH-0011,187,188,2026-03-09,0,188,VERIFIED,OFF-00061
DEL-0002239,MAN-000242,MI-0002872,FPS-0186,VEH-0011,264,260,2026-03-08,260,0,VARIANCE,OFF-00060
DEL-0002240,MAN-000242,MI-0002873,FPS-0186,VEH-0011,188,189,2026-03-09,0,189,VERIFIED,OFF-00020
DEL-0002241,MAN-000242,MI-0002874,FPS-0361,VEH-0011,204,204,2026-03-08,204,0,VERIFIED,OFF-00014
DEL-0002242,MAN-000242,MI-0002875,FPS-0361,VEH-0011,186,183,2026-03-08,0,183,VARIANCE,OFF-00016
DEL-0002243,MAN-000242,MI-0002876,FPS-0336,VEH-0011,228,230,2026-03-08,230,0,VERIFIED,OFF-00060
DEL-0002244,MAN-000242,MI-0002877,FPS-0336,VEH-0011,172,169,2026-03-09,0,169,VARIANCE,OFF-00048
DEL-0002245,MAN-000242,MI-0002878,FPS-0086,VEH-0011,190,187,2026-03-06,187,0,VARIANCE,OFF-00010
DEL-0002246,MAN-000242,MI-0002879,FPS-0086,VEH-0011,197,198,2026-03-08,0,198,VERIFIED,OFF-00044
DEL-0002247,MAN-000242,MI-0002880,FPS-0136,VEH-0011,217,216,2026-03-07,216,0,VERIFIED,OFF-00009
DEL-0002248,MAN-000242,MI-0002881,FPS-0136,VEH-0011,195,195,2026-03-06,0,195,VERIFIED,OFF-00013
DEL-0002249,MAN-000243,MI-0002884,FPS-0561,VEH-0111,197,195,2026-03-08,195,0,VERIFIED,OFF-00031
DEL-0002250,MAN-000243,MI-0002885,FPS-0561,VEH-0111,165,164,2026-03-08,0,164,VERIFIED,OFF-00027
DEL-0002251,MAN-000243,MI-0002888,FPS-0036,VEH-0111,261,258,2026-03-09,258,0,VERIFIED,OFF-00042
DEL-0002252,MAN-000243,MI-0002891,FPS-0311,VEH-0111,201,202,2026-03-07,0,202,VERIFIED,OFF-00015
DEL-0002253,MAN-000244,MI-0002894,FPS-0536,VEH-0036,170,168,2026-03-09,168,0,VERIFIED,OFF-00065
DEL-0002254,MAN-000244,MI-0002897,FPS-0111,VEH-0036,165,163,2026-03-06,0,163,VERIFIED,OFF-00043
DEL-0002255,MAN-000244,MI-0002900,FPS-0261,VEH-0036,207,204,2026-03-09,204,0,VERIFIED,OFF-00025
DEL-0002256,MAN-000245,MI-0002906,FPS-0012,VEH-0012,241,237,2026-03-08,237,0,VARIANCE,OFF-00012
DEL-0002257,MAN-000245,MI-0002907,FPS-0012,VEH-0012,204,201,2026-03-09,0,201,VERIFIED,OFF-00062
DEL-0002258,MAN-000245,MI-0002908,FPS-0087,VEH-0012,193,191,2026-03-08,191,0,VERIFIED,OFF-00014
DEL-0002259,MAN-000245,MI-0002909,FPS-0087,VEH-0012,206,203,2026-03-09,0,203,VERIFIED,OFF-00013
DEL-0002260,MAN-000245,MI-0002910,FPS-0362,VEH-0012,174,171,2026-03-08,171,0,VARIANCE,OFF-00035
DEL-0002261,MAN-000245,MI-0002911,FPS-0362,VEH-0012,188,184,2026-03-09,0,184,VARIANCE,OFF-00032
DEL-0002262,MAN-000245,MI-0002912,FPS-0412,VEH-0012,231,229,2026-03-08,229,0,VERIFIED,OFF-00036
DEL-0002263,MAN-000245,MI-0002913,FPS-0412,VEH-0012,193,191,2026-03-07,0,191,VERIFIED,OFF-00063
DEL-0002264,MAN-000245,MI-0002914,FPS-0187,VEH-0012,237,235,2026-03-06,235,0,VERIFIED,OFF-00031
DEL-0002265,MAN-000245,MI-0002915,FPS-0187,VEH-0012,151,152,2026-03-07,0,152,VERIFIED,OFF-00056
DEL-0002266,MAN-000245,MI-0002916,FPS-0562,VEH-0012,262,258,2026-03-07,258,0,VARIANCE,OFF-00029
DEL-0002267,MAN-000245,MI-0002917,FPS-0562,VEH-0012,194,190,2026-03-07,0,190,VARIANCE,OFF-00010
DEL-0002268,MAN-000246,MI-0002918,FPS-0487,VEH-0137,196,193,2026-03-10,193,0,VARIANCE,OFF-00056
DEL-0002269,MAN-000246,MI-0002919,FPS-0487,VEH-0137,208,206,2026-03-09,0,206,VERIFIED,OFF-00018
DEL-0002270,MAN-000246,MI-0002920,FPS-0037,VEH-0137,211,209,2026-03-09,209,0,VERIFIED,OFF-00017
DEL-0002271,MAN-000246,MI-0002921,FPS-0037,VEH-0137,185,185,2026-03-09,0,185,VERIFIED,OFF-00007
DEL-0002272,MAN-000246,MI-0002922,FPS-0312,VEH-0137,238,237,2026-03-07,237,0,VERIFIED,OFF-00015
DEL-0002273,MAN-000246,MI-0002923,FPS-0312,VEH-0137,197,195,2026-03-09,0,195,VERIFIED,OFF-00045
DEL-0002274,MAN-000246,MI-0002924,FPS-0462,VEH-0137,184,183,2026-03-08,183,0,VERIFIED,OFF-00014
DEL-0002275,MAN-000246,MI-0002925,FPS-0462,VEH-0137,189,185,2026-03-08,0,185,VARIANCE,OFF-00047
DEL-0002276,MAN-000246,MI-0002926,FPS-0162,VEH-0137,186,183,2026-03-10,183,0,VARIANCE,OFF-00030
DEL-0002277,MAN-000246,MI-0002927,FPS-0162,VEH-0137,183,184,2026-03-09,0,184,VERIFIED,OFF-00016
DEL-0002278,MAN-000246,MI-0002928,FPS-0112,VEH-0137,190,191,2026-03-09,191,0,VERIFIED,OFF-00039
DEL-0002279,MAN-000246,MI-0002929,FPS-0112,VEH-0137,195,195,2026-03-08,0,195,VERIFIED,OFF-00057
DEL-0002280,MAN-000247,MI-0002930,FPS-0137,VEH-0112,175,174,2026-03-10,174,0,VERIFIED,OFF-00010
DEL-0002281,MAN-000247,MI-0002931,FPS-0137,VEH-0112,167,165,2026-03-07,0,165,VERIFIED,OFF-00058
DEL-0002282,MAN-000247,MI-0002932,FPS-0237,VEH-0112,204,204,2026-03-08,204,0,VERIFIED,OFF-00049
DEL-0002283,MAN-000247,MI-0002933,FPS-0237,VEH-0112,179,179,2026-03-07,0,179,VERIFIED,OFF-00045
DEL-0002284,MAN-000247,MI-0002934,FPS-0262,VEH-0112,183,183,2026-03-07,183,0,VERIFIED,OFF-00050
DEL-0002285,MAN-000247,MI-0002935,FPS-0262,VEH-0112,182,179,2026-03-08,0,179,VARIANCE,OFF-00059
DEL-0002286,MAN-000247,MI-0002936,FPS-0587,VEH-0112,217,215,2026-03-07,215,0,VERIFIED,OFF-00065
DEL-0002287,MAN-000247,MI-0002937,FPS-0587,VEH-0112,181,182,2026-03-10,0,182,VERIFIED,OFF-00058
DEL-0002288,MAN-000247,MI-0002938,FPS-0437,VEH-0112,188,187,2026-03-08,187,0,VERIFIED,OFF-00022
DEL-0002289,MAN-000247,MI-0002939,FPS-0437,VEH-0112,177,174,2026-03-07,0,174,VARIANCE,OFF-00024
DEL-0002290,MAN-000247,MI-0002940,FPS-0212,VEH-0112,191,188,2026-03-07,188,0,VARIANCE,OFF-00017
DEL-0002291,MAN-000247,MI-0002941,FPS-0212,VEH-0112,215,211,2026-03-07,0,211,VARIANCE,OFF-00011
DEL-0002292,MAN-000248,MI-0002942,FPS-0537,VEH-0137,187,184,2026-03-08,184,0,VARIANCE,OFF-00043
DEL-0002293,MAN-000248,MI-0002943,FPS-0537,VEH-0137,201,199,2026-03-09,0,199,VERIFIED,OFF-00023
DEL-0002294,MAN-000248,MI-0002944,FPS-0062,VEH-0137,196,194,2026-03-09,194,0,VERIFIED,OFF-00035
DEL-0002295,MAN-000248,MI-0002945,FPS-0062,VEH-0137,168,167,2026-03-10,0,167,VERIFIED,OFF-00012
DEL-0002296,MAN-000248,MI-0002946,FPS-0512,VEH-0137,180,181,2026-03-08,181,0,VERIFIED,OFF-00049
DEL-0002297,MAN-000248,MI-0002947,FPS-0512,VEH-0137,171,172,2026-03-09,0,172,VERIFIED,OFF-00031
DEL-0002298,MAN-000248,MI-0002948,FPS-0337,VEH-0137,178,177,2026-03-08,177,0,VERIFIED,OFF-00060
DEL-0002299,MAN-000248,MI-0002949,FPS-0337,VEH-0137,202,204,2026-03-08,0,204,VERIFIED,OFF-00054
DEL-0002300,MAN-000248,MI-0002950,FPS-0387,VEH-0137,311,310,2026-03-07,310,0,VERIFIED,OFF-00045
DEL-0002301,MAN-000248,MI-0002951,FPS-0387,VEH-0137,218,218,2026-03-07,0,218,VERIFIED,OFF-00032
DEL-0002302,MAN-000248,MI-0002952,FPS-0287,VEH-0137,339,342,2026-03-10,342,0,VERIFIED,OFF-00041
DEL-0002303,MAN-000248,MI-0002953,FPS-0287,VEH-0137,234,231,2026-03-07,0,231,VERIFIED,OFF-00007
DEL-0002304,MAN-000249,MI-0002954,FPS-0438,VEH-0113,195,194,2026-03-06,194,0,VERIFIED,OFF-00044
DEL-0002305,MAN-000249,MI-0002955,FPS-0438,VEH-0113,188,184,2026-03-06,0,184,VARIANCE,OFF-00050
DEL-0002306,MAN-000249,MI-0002956,FPS-0063,VEH-0113,244,240,2026-03-08,240,0,VARIANCE,OFF-00048
DEL-0002307,MAN-000249,MI-0002957,FPS-0063,VEH-0113,176,173,2026-03-07,0,173,VARIANCE,OFF-00063
DEL-0002308,MAN-000249,MI-0002958,FPS-0313,VEH-0113,179,176,2026-03-08,176,0,VARIANCE,OFF-00027
DEL-0002309,MAN-000249,MI-0002959,FPS-0313,VEH-0113,192,191,2026-03-06,0,191,VERIFIED,OFF-00014
DEL-0002310,MAN-000249,MI-0002960,FPS-0538,VEH-0113,183,184,2026-03-06,184,0,VERIFIED,OFF-00057
DEL-0002311,MAN-000249,MI-0002961,FPS-0538,VEH-0113,200,196,2026-03-07,0,196,VARIANCE,OFF-00061
DEL-0002312,MAN-000249,MI-0002962,FPS-0038,VEH-0113,237,233,2026-03-07,233,0,VARIANCE,OFF-00033
DEL-0002313,MAN-000249,MI-0002963,FPS-0038,VEH-0113,194,195,2026-03-08,0,195,VERIFIED,OFF-00020
DEL-0002314,MAN-000249,MI-0002964,FPS-0288,VEH-0113,208,208,2026-03-07,208,0,VERIFIED,OFF-00058
DEL-0002315,MAN-000249,MI-0002965,FPS-0288,VEH-0113,192,192,2026-03-08,0,192,VERIFIED,OFF-00065
DEL-0002316,MAN-000250,MI-0002966,FPS-0013,VEH-0138,222,224,2026-03-10,224,0,VERIFIED,OFF-00029
DEL-0002317,MAN-000250,MI-0002967,FPS-0013,VEH-0138,178,178,2026-03-08,0,178,VERIFIED,OFF-00034
DEL-0002318,MAN-000250,MI-0002968,FPS-0213,VEH-0138,199,195,2026-03-10,195,0,VARIANCE,OFF-00049
DEL-0002319,MAN-000250,MI-0002969,FPS-0213,VEH-0138,199,200,2026-03-08,0,200,VERIFIED,OFF-00028
DEL-0002320,MAN-000250,MI-0002970,FPS-0463,VEH-0138,248,246,2026-03-07,246,0,VERIFIED,OFF-00037
DEL-0002321,MAN-000250,MI-0002971,FPS-0463,VEH-0138,198,199,2026-03-10,0,199,VERIFIED,OFF-00041
DEL-0002322,MAN-000250,MI-0002972,FPS-0563,VEH-0138,355,350,2026-03-07,350,0,VERIFIED,OFF-00063
DEL-0002323,MAN-000250,MI-0002973,FPS-0563,VEH-0138,257,253,2026-03-08,0,253,VARIANCE,OFF-00024
DEL-0002324,MAN-000250,MI-0002974,FPS-0188,VEH-0138,182,178,2026-03-10,178,0,VARIANCE,OFF-00039
DEL-0002325,MAN-000250,MI-0002975,FPS-0188,VEH-0138,174,174,2026-03-10,0,174,VERIFIED,OFF-00024
DEL-0002326,MAN-000250,MI-0002976,FPS-0113,VEH-0138,200,197,2026-03-07,197,0,VARIANCE,OFF-00009
DEL-0002327,MAN-000250,MI-0002977,FPS-0113,VEH-0138,177,177,2026-03-10,0,177,VERIFIED,OFF-00039
DEL-0002328,MAN-000251,MI-0002978,FPS-0163,VEH-0038,177,177,2026-03-09,177,0,VERIFIED,OFF-00041
DEL-0002329,MAN-000251,MI-0002979,FPS-0163,VEH-0038,182,179,2026-03-10,0,179,VARIANCE,OFF-00012
DEL-0002330,MAN-000251,MI-0002980,FPS-0263,VEH-0038,204,205,2026-03-10,205,0,VERIFIED,OFF-00066
DEL-0002331,MAN-000251,MI-0002981,FPS-0263,VEH-0038,206,202,2026-03-09,0,202,VARIANCE,OFF-00032
DEL-0002332,MAN-000251,MI-0002982,FPS-0513,VEH-0038,180,177,2026-03-07,177,0,VARIANCE,OFF-00062
DEL-0002333,MAN-000251,MI-0002983,FPS-0513,VEH-0038,180,177,2026-03-09,0,177,VARIANCE,OFF-00043
DEL-0002334,MAN-000251,MI-0002984,FPS-0138,VEH-0038,275,277,2026-03-10,277,0,VERIFIED,OFF-00042
DEL-0002335,MAN-000251,MI-0002985,FPS-0138,VEH-0038,205,206,2026-03-07,0,206,VERIFIED,OFF-00035
DEL-0002336,MAN-000251,MI-0002986,FPS-0388,VEH-0038,163,161,2026-03-10,161,0,VERIFIED,OFF-00058
DEL-0002337,MAN-000251,MI-0002987,FPS-0388,VEH-0038,187,187,2026-03-07,0,187,VERIFIED,OFF-00050
DEL-0002338,MAN-000251,MI-0002988,FPS-0238,VEH-0038,223,218,2026-03-07,218,0,VARIANCE,OFF-00012
DEL-0002339,MAN-000251,MI-0002989,FPS-0238,VEH-0038,208,207,2026-03-08,0,207,VERIFIED,OFF-00047
DEL-0002340,MAN-000252,MI-0002990,FPS-0088,VEH-0063,207,203,2026-03-06,203,0,VARIANCE,OFF-00054
DEL-0002341,MAN-000252,MI-0002995,FPS-0488,VEH-0063,194,195,2026-03-06,0,195,VERIFIED,OFF-00043
DEL-0002342,MAN-000252,MI-0002998,FPS-0363,VEH-0063,212,210,2026-03-08,210,0,VERIFIED,OFF-00024
DEL-0002343,MAN-000252,MI-0003000,FPS-0413,VEH-0063,154,155,2026-03-06,155,0,VERIFIED,OFF-00037
DEL-0002344,MAN-000253,MI-0003002,FPS-0464,VEH-0039,203,201,2026-03-08,201,0,VERIFIED,OFF-00011
DEL-0002345,MAN-000253,MI-0003003,FPS-0464,VEH-0039,184,180,2026-03-10,0,180,VARIANCE,OFF-00038
DEL-0002346,MAN-000253,MI-0003004,FPS-0514,VEH-0039,197,194,2026-03-09,194,0,VARIANCE,OFF-00007
DEL-0002347,MAN-000253,MI-0003005,FPS-0514,VEH-0039,188,185,2026-03-09,0,185,VARIANCE,OFF-00008
DEL-0002348,MAN-000253,MI-0003006,FPS-0214,VEH-0039,193,193,2026-03-07,193,0,VERIFIED,OFF-00059
DEL-0002349,MAN-000253,MI-0003007,FPS-0214,VEH-0039,174,171,2026-03-08,0,171,VARIANCE,OFF-00060
DEL-0002350,MAN-000253,MI-0003008,FPS-0239,VEH-0039,271,267,2026-03-07,267,0,VERIFIED,OFF-00008
DEL-0002351,MAN-000253,MI-0003009,FPS-0239,VEH-0039,168,168,2026-03-09,0,168,VERIFIED,OFF-00024
DEL-0002352,MAN-000253,MI-0003010,FPS-0339,VEH-0039,174,173,2026-03-09,173,0,VERIFIED,OFF-00045
DEL-0002353,MAN-000253,MI-0003011,FPS-0339,VEH-0039,184,183,2026-03-09,0,183,VERIFIED,OFF-00026
DEL-0002354,MAN-000253,MI-0003012,FPS-0039,VEH-0039,200,200,2026-03-08,200,0,VERIFIED,OFF-00032
DEL-0002355,MAN-000253,MI-0003013,FPS-0039,VEH-0039,206,203,2026-03-10,0,203,VERIFIED,OFF-00009
DEL-0002356,MAN-000254,MI-0003014,FPS-0089,VEH-0039,210,210,2026-03-10,210,0,VERIFIED,OFF-00036
DEL-0002357,MAN-000254,MI-0003015,FPS-0089,VEH-0039,184,185,2026-03-07,0,185,VERIFIED,OFF-00009
DEL-0002358,MAN-000254,MI-0003016,FPS-0564,VEH-0039,187,189,2026-03-09,189,0,VERIFIED,OFF-00024
DEL-0002359,MAN-000254,MI-0003017,FPS-0564,VEH-0039,191,190,2026-03-07,0,190,VERIFIED,OFF-00055
DEL-0002360,MAN-000254,MI-0003018,FPS-0389,VEH-0039,210,207,2026-03-09,207,0,VERIFIED,OFF-00054
DEL-0002361,MAN-000254,MI-0003019,FPS-0389,VEH-0039,187,187,2026-03-09,0,187,VERIFIED,OFF-00051
DEL-0002362,MAN-000254,MI-0003020,FPS-0139,VEH-0039,197,194,2026-03-08,194,0,VARIANCE,OFF-00017
DEL-0002363,MAN-000254,MI-0003021,FPS-0139,VEH-0039,204,203,2026-03-07,0,203,VERIFIED,OFF-00035
DEL-0002364,MAN-000254,MI-0003022,FPS-0189,VEH-0039,294,289,2026-03-07,289,0,VARIANCE,OFF-00046
DEL-0002365,MAN-000254,MI-0003023,FPS-0189,VEH-0039,199,198,2026-03-07,0,198,VERIFIED,OFF-00018
DEL-0002366,MAN-000254,MI-0003024,FPS-0289,VEH-0039,172,171,2026-03-10,171,0,VERIFIED,OFF-00008
DEL-0002367,MAN-000254,MI-0003025,FPS-0289,VEH-0039,161,162,2026-03-09,0,162,VERIFIED,OFF-00038
DEL-0002368,MAN-000255,MI-0003026,FPS-0064,VEH-0114,170,171,2026-03-09,171,0,VERIFIED,OFF-00059
DEL-0002369,MAN-000255,MI-0003027,FPS-0064,VEH-0114,182,181,2026-03-06,0,181,VERIFIED,OFF-00031
DEL-0002370,MAN-000255,MI-0003028,FPS-0414,VEH-0114,269,265,2026-03-08,265,0,VERIFIED,OFF-00029
DEL-0002371,MAN-000255,MI-0003029,FPS-0414,VEH-0114,192,192,2026-03-06,0,192,VERIFIED,OFF-00031
DEL-0002372,MAN-000255,MI-0003030,FPS-0439,VEH-0114,229,226,2026-03-07,226,0,VERIFIED,OFF-00052
DEL-0002373,MAN-000255,MI-0003031,FPS-0439,VEH-0114,200,201,2026-03-06,0,201,VERIFIED,OFF-00012
DEL-0002374,MAN-000255,MI-0003032,FPS-0364,VEH-0114,192,193,2026-03-06,193,0,VERIFIED,OFF-00061
DEL-0002375,MAN-000255,MI-0003033,FPS-0364,VEH-0114,214,213,2026-03-06,0,213,VERIFIED,OFF-00057
DEL-0002376,MAN-000255,MI-0003034,FPS-0164,VEH-0114,208,206,2026-03-07,206,0,VERIFIED,OFF-00041
DEL-0002377,MAN-000255,MI-0003035,FPS-0164,VEH-0114,183,184,2026-03-07,0,184,VERIFIED,OFF-00031
DEL-0002378,MAN-000255,MI-0003036,FPS-0489,VEH-0114,195,191,2026-03-08,191,0,VARIANCE,OFF-00051
DEL-0002379,MAN-000255,MI-0003037,FPS-0489,VEH-0114,199,197,2026-03-09,0,197,VERIFIED,OFF-00064
DEL-0002380,MAN-000256,MI-0003038,FPS-0014,VEH-0039,200,188,2026-03-10,188,0,REJECTED,OFF-00027
DEL-0002381,MAN-000256,MI-0003039,FPS-0014,VEH-0039,178,171,2026-03-09,0,171,REJECTED,OFF-00008
DEL-0002382,MAN-000256,MI-0003040,FPS-0539,VEH-0039,202,209,2026-03-07,209,0,VARIANCE,OFF-00008
DEL-0002383,MAN-000256,MI-0003041,FPS-0539,VEH-0039,183,186,2026-03-08,0,186,VARIANCE,OFF-00057
DEL-0002384,MAN-000256,MI-0003042,FPS-0114,VEH-0039,195,197,2026-03-07,197,0,VERIFIED,OFF-00062
DEL-0002385,MAN-000256,MI-0003043,FPS-0114,VEH-0039,199,205,2026-03-09,0,205,VARIANCE,OFF-00051
DEL-0002386,MAN-000256,MI-0003044,FPS-0589,VEH-0039,207,201,2026-03-07,201,0,VARIANCE,OFF-00053
DEL-0002387,MAN-000256,MI-0003045,FPS-0589,VEH-0039,197,198,2026-03-08,0,198,VERIFIED,OFF-00041
DEL-0002388,MAN-000256,MI-0003046,FPS-0314,VEH-0039,230,227,2026-03-09,227,0,VERIFIED,OFF-00045
DEL-0002389,MAN-000256,MI-0003047,FPS-0314,VEH-0039,191,196,2026-03-08,0,196,VARIANCE,OFF-00025
DEL-0002390,MAN-000256,MI-0003048,FPS-0264,VEH-0039,185,185,2026-03-08,185,0,VERIFIED,OFF-00027
DEL-0002391,MAN-000256,MI-0003049,FPS-0264,VEH-0039,184,182,2026-03-09,0,182,VERIFIED,OFF-00055
DEL-0002392,MAN-000257,MI-0003050,FPS-0490,VEH-0090,220,218,2026-03-09,218,0,VERIFIED,OFF-00042
DEL-0002393,MAN-000257,MI-0003052,FPS-0215,VEH-0090,173,169,2026-03-08,169,0,VARIANCE,OFF-00043
DEL-0002394,MAN-000257,MI-0003056,FPS-0540,VEH-0090,174,174,2026-03-08,174,0,VERIFIED,OFF-00050
DEL-0002395,MAN-000257,MI-0003060,FPS-0090,VEH-0090,216,217,2026-03-06,217,0,VERIFIED,OFF-00053
DEL-0002396,MAN-000258,MI-0003062,FPS-0365,VEH-0090,186,186,2026-03-08,186,0,VERIFIED,OFF-00058
DEL-0002397,MAN-000258,MI-0003063,FPS-0365,VEH-0090,213,210,2026-03-08,0,210,VERIFIED,OFF-00023
DEL-0002398,MAN-000258,MI-0003064,FPS-0240,VEH-0090,240,242,2026-03-08,242,0,VERIFIED,OFF-00029
DEL-0002399,MAN-000258,MI-0003065,FPS-0240,VEH-0090,207,208,2026-03-08,0,208,VERIFIED,OFF-00045
DEL-0002400,MAN-000258,MI-0003066,FPS-0065,VEH-0090,211,211,2026-03-08,211,0,VERIFIED,OFF-00049
DEL-0002401,MAN-000258,MI-0003067,FPS-0065,VEH-0090,184,185,2026-03-09,0,185,VERIFIED,OFF-00062
DEL-0002402,MAN-000258,MI-0003068,FPS-0115,VEH-0090,186,187,2026-03-06,187,0,VERIFIED,OFF-00018
DEL-0002403,MAN-000258,MI-0003069,FPS-0115,VEH-0090,198,198,2026-03-09,0,198,VERIFIED,OFF-00016
DEL-0002404,MAN-000258,MI-0003070,FPS-0040,VEH-0090,202,204,2026-03-06,204,0,VERIFIED,OFF-00017
DEL-0002405,MAN-000258,MI-0003071,FPS-0040,VEH-0090,191,191,2026-03-08,0,191,VERIFIED,OFF-00056
DEL-0002406,MAN-000258,MI-0003072,FPS-0465,VEH-0090,197,197,2026-03-06,197,0,VERIFIED,OFF-00051
DEL-0002407,MAN-000258,MI-0003073,FPS-0465,VEH-0090,179,176,2026-03-07,0,176,VARIANCE,OFF-00014
