inventory_id,location_type,location_id,commodity,opening_stock_kg,received_kg,dispatched_kg,distributed_kg,closing_stock_kg,cycle
INV-0003008,FPS,FPS-0154,WHEAT,136,163,0,122,177,2026-03
INV-0003009,FPS,FPS-0155,RICE,195,210,0,133,272,2026-03
INV-0003010,FPS,FPS-0155,WHEAT,129,175,0,106,198,2026-03
INV-0003011,FPS,FPS-0156,RICE,176,156,0,121,211,2026-03
INV-0003012,FPS,FPS-0156,WHEAT,76,169,0,111,134,2026-03
INV-0003013,FPS,FPS-0157,RICE,156,191,0,171,176,2026-03
INV-0003014,FPS,FPS-0157,WHEAT,253,188,0,133,308,2026-03
INV-0003015,FPS,FPS-0158,RICE,172,171,0,152,191,2026-03
INV-0003016,FPS,FPS-0158,WHEAT,288,186,0,126,348,2026-03
INV-0003017,FPS,FPS-0159,RICE,128,155,0,108,175,2026-03
INV-0003018,FPS,FPS-0159,WHEAT,224,179,0,109,294,2026-03
INV-0003019,FPS,FPS-0160,RICE,279,172,0,153,298,2026-03
INV-0003020,FPS,FPS-0160,WHEAT,115,173,0,130,158,2026-03
INV-0003021,FPS,FPS-0161,RICE,213,250,0,165,298,2026-03
INV-0003022,FPS,FPS-0161,WHEAT,85,178,0,144,119,2026-03
INV-0003023,FPS,FPS-0162,RICE,221,158,0,100,279,2026-03
INV-0003024,FPS,FPS-0162,WHEAT,253,158,0,115,296,2026-03
INV-0003025,FPS,FPS-0163,RICE,241,163,0,105,299,2026-03
INV-0003026,FPS,FPS-0163,WHEAT,118,166,0,125,159,2026-03
INV-0003027,FPS,FPS-0164,RICE,216,196,0,152,260,2026-03
INV-0003028,FPS,FPS-0164,WHEAT,192,179,0,139,232,2026-03
INV-0003029,FPS,FPS-0165,RICE,294,156,0,110,340,2026-03
INV-0003030,FPS,FPS-0165,WHEAT,72,182,0,161,93,2026-03
INV-0003031,FPS,FPS-0166,RICE,260,179,0,135,304,2026-03
INV-0003032,FPS,FPS-0166,WHEAT,258,188,0,115,331,2026-03
INV-0003033,FPS,FPS-0167,RICE,90,219,0,143,166,2026-03
INV-0003034,FPS,FPS-0167,WHEAT,100,161,0,106,155,2026-03
INV-0003035,FPS,FPS-0168,RICE,222,161,0,121,262,2026-03
INV-0003036,FPS,FPS-0168,WHEAT,130,179,0,133,176,2026-03
INV-0003037,FPS,FPS-0169,RICE,108,163,0,124,147,2026-03
INV-0003038,FPS,FPS-0169,WHEAT,294,179,0,123,350,2026-03
INV-0003039,FPS,FPS-0170,RICE,145,165,0,131,179,2026-03
INV-0003040,FPS,FPS-0170,WHEAT,172,166,0,132,206,2026-03
INV-0003041,FPS,FPS-0171,RICE,67,175,0,139,103,2026-03
INV-0003042,FPS,FPS-0171,WHEAT,53,189,0,139,103,2026-03
INV-0003043,FPS,FPS-0172,RICE,116,221,0,139,198,2026-03
INV-0003044,FPS,FPS-0172,WHEAT,186,162,0,110,238,2026-03
INV-0003045,FPS,FPS-0173,RICE,178,150,0,119,209,2026-03
INV-0003046,FPS,FPS-0173,WHEAT,255,199,0,150,304,2026-03
INV-0003047,FPS,FPS-0174,RICE,65,248,0,198,115,2026-03
INV-0003048,FPS,FPS-0174,WHEAT,262,174,0,136,300,2026-03
INV-0003049,FPS,FPS-0175,RICE,200,205,0,162,243,2026-03
INV-0003050,FPS,FPS-0175,WHEAT,283,186,0,158,311,2026-03
INV-0003051,FPS,FPS-0176,RICE,119,176,0,131,164,2026-03
INV-0003052,FPS,FPS-0176,WHEAT,232,152,0,114,270,2026-03
INV-0003053,FPS,FPS-0177,RICE,260,172,0,126,306,2026-03
INV-0003054,FPS,FPS-0177,WHEAT,74,175,0,119,130,2026-03
INV-0003055,FPS,FPS-0178,RICE,211,165,0,121,255,2026-03
INV-0003056,FPS,FPS-0178,WHEAT,170,164,0,138,196,2026-03
INV-0003057,FPS,FPS-0179,RICE,124,249,0,175,198,2026-03
INV-0003058,FPS,FPS-0179,WHEAT,144,180,0,138,186,2026-03
INV-0003059,FPS,FPS-0180,RICE,184,178,0,158,204,2026-03
INV-0003060,FPS,FPS-0180,WHEAT,165,191,0,164,192,2026-03
INV-0003061,FPS,FPS-0181,RICE,298,203,0,158,343,2026-03
INV-0003062,FPS,FPS-0181,WHEAT,251,184,0,154,281,2026-03
INV-0003063,FPS,FPS-0182,RICE,227,193,0,133,287,2026-03
INV-0003064,FPS,FPS-0182,WHEAT,124,195,0,139,180,2026-03
INV-0003065,FPS,FPS-0183,RICE,297,195,0,126,366,2026-03
INV-0003066,FPS,FPS-0183,WHEAT,299,182,0,151,330,2026-03
INV-0003067,FPS,FPS-0184,RICE,115,232,0,180,167,2026-03
INV-0003068,FPS,FPS-0184,WHEAT,271,162,0,127,306,2026-03
INV-0003069,FPS,FPS-0185,RICE,167,187,0,166,188,2026-03
INV-0003070,FPS,FPS-0185,WHEAT,83,167,0,120,130,2026-03
INV-0003071,FPS,FPS-0186,RICE,119,237,0,169,187,2026-03
INV-0003072,FPS,FPS-0186,WHEAT,271,167,0,118,320,2026-03
INV-0003073,FPS,FPS-0187,RICE,148,212,0,184,176,2026-03
INV-0003074,FPS,FPS-0187,WHEAT,51,149,0,95,105,2026-03
INV-0003075,FPS,FPS-0188,RICE,245,177,0,138,284,2026-03
INV-0003076,FPS,FPS-0188,WHEAT,169,148,0,124,193,2026-03
INV-0003077,FPS,FPS-0189,RICE,58,258,0,178,138,2026-03
INV-0003078,FPS,FPS-0189,WHEAT,185,185,0,112,258,2026-03
INV-0003079,FPS,FPS-0190,RICE,135,165,0,125,175,2026-03
INV-0003080,FPS,FPS-0190,WHEAT,168,162,0,109,221,2026-03
INV-0003081,FPS,FPS-0191,RICE,89,170,0,149,110,2026-03
INV-0003082,FPS,FPS-0191,WHEAT,295,159,0,128,326,2026-03
INV-0003083,FPS,FPS-0192,RICE,75,197,0,121,151,2026-03
INV-0003084,FPS,FPS-0192,WHEAT,192,170,0,106,256,2026-03
INV-0003085,FPS,FPS-0193,RICE,206,224,0,178,252,2026-03
INV-0003086,FPS,FPS-0193,WHEAT,126,170,0,131,165,2026-03
INV-0003087,FPS,FPS-0194,RICE,184,178,0,153,209,2026-03
INV-0003088,FPS,FPS-0194,WHEAT,123,183,0,145,161,2026-03
INV-0003089,FPS,FPS-0195,RICE,281,186,0,113,354,2026-03
INV-0003090,FPS,FPS-0195,WHEAT,162,206,0,124,244,2026-03
INV-0003091,FPS,FPS-0196,RICE,146,223,0,146,223,2026-03
INV-0003092,FPS,FPS-0196,WHEAT,81,158,0,114,125,2026-03
INV-0003093,FPS,FPS-0197,RICE,191,221,0,162,250,2026-03
INV-0003094,FPS,FPS-0197,WHEAT,194,164,0,133,225,2026-03
INV-0003095,FPS,FPS-0198,RICE,81,194,0,127,148,2026-03
INV-0003096,FPS,FPS-0198,WHEAT,230,184,0,141,273,2026-03
INV-0003097,FPS,FPS-0199,RICE,55,178,0,107,126,2026-03
INV-0003098,FPS,FPS-0199,WHEAT,219,181,0,112,288,2026-03
INV-0003099,FPS,FPS-0200,RICE,271,179,0,127,323,2026-03
INV-0003100,FPS,FPS-0200,WHEAT,238,190,0,127,301,2026-03
INV-0003101,FPS,FPS-0201,RICE,296,201,0,171,326,2026-03
INV-0003102,FPS,FPS-0201,WHEAT,145,180,0,130,195,2026-03
INV-0003103,FPS,FPS-0202,RICE,80,203,0,169,114,2026-03
INV-0003104,FPS,FPS-0202,WHEAT,251,177,0,130,298,2026-03
INV-0003105,FPS,FPS-0203,RICE,129,177,0,143,163,2026-03
INV-0003106,FPS,FPS-0203,WHEAT,288,173,0,127,334,2026-03
INV-0003107,FPS,FPS-0204,RICE,241,211,0,157,295,2026-03
INV-0003108,FPS,FPS-0204,WHEAT,165,166,0,121,210,2026-03
INV-0003109,FPS,FPS-0205,RICE,233,182,0,162,253,2026-03
INV-0003110,FPS,FPS-0205,WHEAT,132,178,0,118,192,2026-03
INV-0003111,FPS,FPS-0206,RICE,219,254,0,203,270,2026-03
INV-0003112,FPS,FPS-0206,WHEAT,283,189,0,163,309,2026-03
INV-0003113,FPS,FPS-0207,RICE,192,310,0,216,286,2026-03
INV-0003114,FPS,FPS-0207,WHEAT,142,218,0,154,206,2026-03
INV-0003115,FPS,FPS-0208,RICE,82,173,0,141,114,2026-03
INV-0003116,FPS,FPS-0208,WHEAT,194,171,0,149,216,2026-03
INV-0003117,FPS,FPS-0209,RICE,96,202,0,128,170,2026-03
INV-0003118,FPS,FPS-0209,WHEAT,159,161,0,142,178,2026-03
INV-0003119,FPS,FPS-0210,RICE,288,187,0,132,343,2026-03
INV-0003120,FPS,FPS-0210,WHEAT,117,171,0,104,184,2026-03
INV-0003121,FPS,FPS-0211,RICE,78,192,0,155,115,2026-03
INV-0003122,FPS,FPS-0211,WHEAT,203,188,0,160,231,2026-03
INV-0003123,FPS,FPS-0212,RICE,243,174,0,141,276,2026-03
INV-0003124,FPS,FPS-0212,WHEAT,260,212,0,165,307,2026-03
INV-0003125,FPS,FPS-0213,RICE,58,194,0,171,81,2026-03
INV-0003126,FPS,FPS-0213,WHEAT,293,171,0,113,351,2026-03
INV-0003127,FPS,FPS-0214,RICE,278,174,0,152,300,2026-03
INV-0003128,FPS,FPS-0214,WHEAT,196,149,0,94,251,2026-03
INV-0003129,FPS,FPS-0215,RICE,267,165,0,144,288,2026-03
INV-0003130,FPS,FPS-0215,WHEAT,192,173,0,119,246,2026-03
INV-0003131,FPS,FPS-0216,RICE,118,156,0,106,168,2026-03
INV-0003132,FPS,FPS-0216,WHEAT,114,168,0,150,132,2026-03
INV-0003133,FPS,FPS-0217,RICE,201,165,0,143,223,2026-03
INV-0003134,FPS,FPS-0217,WHEAT,80,181,0,113,148,2026-03
INV-0003135,FPS,FPS-0218,RICE,211,178,0,143,246,2026-03
INV-0003136,FPS,FPS-0218,WHEAT,229,188,0,133,284,2026-03
INV-0003137,FPS,FPS-0219,RICE,205,217,0,190,232,2026-03
INV-0003138,FPS,FPS-0219,WHEAT,123,172,0,110,185,2026-03
INV-0003139,FPS,FPS-0220,RICE,267,271,0,222,316,2026-03
INV-0003140,FPS,FPS-0220,WHEAT,266,161,0,123,304,2026-03
INV-0003141,FPS,FPS-0221,RICE,259,190,0,167,282,2026-03
INV-0003142,FPS,FPS-0221,WHEAT,213,149,0,101,261,2026-03
INV-0003143,FPS,FPS-0222,RICE,122,194,0,165,151,2026-03
INV-0003144,FPS,FPS-0222,WHEAT,290,167,0,119,338,2026-03
INV-0003145,FPS,FPS-0223,RICE,151,219,0,133,237,2026-03
INV-0003146,FPS,FPS-0223,WHEAT,80,186,0,165,101,2026-03
INV-0003147,FPS,FPS-0224,RICE,104,173,0,121,156,2026-03
INV-0003148,FPS,FPS-0224,WHEAT,193,170,0,139,224,2026-03
INV-0003149,FPS,FPS-0225,RICE,56,183,0,152,87,2026-03
INV-0003150,FPS,FPS-0225,WHEAT,225,170,0,103,292,2026-03
INV-0003151,FPS,FPS-0226,RICE,287,190,0,163,314,2026-03
INV-0003152,FPS,FPS-0226,WHEAT,66,152,0,96,122,2026-03
INV-0003153,FPS,FPS-0227,RICE,170,157,0,111,216,2026-03
INV-0003154,FPS,FPS-0227,WHEAT,111,167,0,130,148,2026-03
INV-0003155,FPS,FPS-0228,RICE,197,188,0,143,242,2026-03
INV-0003156,FPS,FPS-0228,WHEAT,128,198,0,136,190,2026-03
INV-0003157,FPS,FPS-0229,RICE,167,196,0,128,235,2026-03
INV-0003158,FPS,FPS-0229,WHEAT,286,187,0,114,359,2026-03
INV-0003159,FPS,FPS-0230,RICE,112,282,0,190,204,2026-03
INV-0003160,FPS,FPS-0230,WHEAT,118,202,0,148,172,2026-03
INV-0003161,FPS,FPS-0231,RICE,176,168,0,144,200,2026-03
INV-0003162,FPS,FPS-0231,WHEAT,196,182,0,127,251,2026-03
INV-0003163,FPS,FPS-0232,RICE,165,201,0,134,232,2026-03
INV-0003164,FPS,FPS-0232,WHEAT,107,172,0,109,170,2026-03
INV-0003165,FPS,FPS-0233,RICE,280,179,0,160,299,2026-03
INV-0003166,FPS,FPS-0233,WHEAT,281,179,0,147,313,2026-03
INV-0003167,FPS,FPS-0234,RICE,178,204,0,131,251,2026-03
INV-0003168,FPS,FPS-0234,WHEAT,56,163,0,114,105,2026-03
INV-0003169,FPS,FPS-0235,RICE,87,202,0,148,141,2026-03
INV-0003170,FPS,FPS-0235,WHEAT,203,181,0,144,240,2026-03
INV-0003171,FPS,FPS-0236,RICE,94,184,0,119,159,2026-03
INV-0003172,FPS,FPS-0236,WHEAT,140,176,0,132,184,2026-03
INV-0003173,FPS,FPS-0237,RICE,258,175,0,122,311,2026-03
INV-0003174,FPS,FPS-0237,WHEAT,265,164,0,118,311,2026-03
INV-0003175,FPS,FPS-0238,RICE,186,203,0,155,234,2026-03
INV-0003176,FPS,FPS-0238,WHEAT,168,201,0,180,189,2026-03
INV-0003177,FPS,FPS-0239,RICE,177,266,0,192,251,2026-03
INV-0003178,FPS,FPS-0239,WHEAT,298,143,0,122,319,2026-03
INV-0003179,FPS,FPS-0240,RICE,139,214,0,179,174,2026-03
INV-0003180,FPS,FPS-0240,WHEAT,68,204,0,142,130,2026-03
INV-0003181,FPS,FPS-0241,RICE,257,187,0,156,288,2026-03
INV-0003182,FPS,FPS-0241,WHEAT,244,180,0,153,271,2026-03
INV-0003183,FPS,FPS-0242,RICE,186,160,0,117,229,2026-03
INV-0003184,FPS,FPS-0242,WHEAT,249,130,0,101,278,2026-03
INV-0003185,FPS,FPS-0243,RICE,295,225,0,195,325,2026-03
INV-0003186,FPS,FPS-0243,WHEAT,276,184,0,112,348,2026-03
INV-0003187,FPS,FPS-0244,RICE,131,178,0,133,176,2026-03
INV-0003188,FPS,FPS-0244,WHEAT,113,162,0,126,149,2026-03
INV-0003189,FPS,FPS-0245,RICE,254,183,0,158,279,2026-03
INV-0003190,FPS,FPS-0245,WHEAT,108,190,0,153,145,2026-03
INV-0003191,FPS,FPS-0246,RICE,145,309,0,210,244,2026-03
INV-0003192,FPS,FPS-0246,WHEAT,113,185,0,133,165,2026-03
INV-0003193,FPS,FPS-0247,RICE,273,178,0,141,310,2026-03
INV-0003194,FPS,FPS-0247,WHEAT,84,175,0,111,148,2026-03
INV-0003195,FPS,FPS-0248,RICE,273,338,0,248,363,2026-03
INV-0003196,FPS,FPS-0248,WHEAT,54,190,0,124,120,2026-03
INV-0003197,FPS,FPS-0249,RICE,171,269,0,220,220,2026-03
INV-0003198,FPS,FPS-0249,WHEAT,174,183,0,128,229,2026-03
INV-0003199,FPS,FPS-0250,RICE,222,168,0,122,268,2026-03
INV-0003200,FPS,FPS-0250,WHEAT,194,143,0,121,216,2026-03
INV-0003201,FPS,FPS-0251,RICE,200,167,0,146,221,2026-03
INV-0003202,FPS,FPS-0251,WHEAT,68,149,0,125,92,2026-03
INV-0003203,FPS,FPS-0252,RICE,268,188,0,166,290,2026-03
INV-0003204,FPS,FPS-0252,WHEAT,231,179,0,150,260,2026-03
INV-0003205,FPS,FPS-0253,RICE,255,237,0,164,328,2026-03
INV-0003206,FPS,FPS-0253,WHEAT,90,162,0,123,129,2026-03
INV-0003207,FPS,FPS-0254,RICE,88,175,0,135,128,2026-03
INV-0003208,FPS,FPS-0254,WHEAT,272,179,0,139,312,2026-03
INV-0003209,FPS,FPS-0255,RICE,158,172,0,128,202,2026-03
INV-0003210,FPS,FPS-0255,WHEAT,269,191,0,138,322,2026-03
INV-0003211,FPS,FPS-0256,RICE,60,179,0,118,121,2026-03
INV-0003212,FPS,FPS-0256,WHEAT,127,164,0,122,169,2026-03
INV-0003213,FPS,FPS-0257,RICE,130,154,0,126,158,2026-03
INV-0003214,FPS,FPS-0257,WHEAT,280,189,0,154,315,2026-03
INV-0003215,FPS,FPS-0258,RICE,241,184,0,115,310,2026-03
INV-0003216,FPS,FPS-0258,WHEAT,170,160,0,115,215,2026-03
INV-0003217,FPS,FPS-0259,RICE,296,169,0,103,362,2026-03
INV-0003218,FPS,FPS-0259,WHEAT,237,170,0,128,279,2026-03
INV-0003219,FPS,FPS-0260,RICE,157,189,0,161,185,2026-03
INV-0003220,FPS,FPS-0260,WHEAT,205,173,0,145,233,2026-03
INV-0003221,FPS,FPS-0261,RICE,260,181,0,121,320,2026-03
INV-0003222,FPS,FPS-0261,WHEAT,245,170,0,109,306,2026-03
INV-0003223,FPS,FPS-0262,RICE,299,165,0,120,344,2026-03
INV-0003224,FPS,FPS-0262,WHEAT,148,181,0,145,184,2026-03
INV-0003225,FPS,FPS-0263,RICE,186,177,0,107,256,2026-03
INV-0003226,FPS,FPS-0263,WHEAT,153,177,0,120,210,2026-03
INV-0003227,FPS,FPS-0264,RICE,162,166,0,143,185,2026-03
INV-0003228,FPS,FPS-0264,WHEAT,123,174,0,107,190,2026-03
INV-0003229,FPS,FPS-0265,RICE,117,224,0,163,178,2026-03
INV-0003230,FPS,FPS-0265,WHEAT,151,185,0,157,179,2026-03
INV-0003231,FPS,FPS-0266,RICE,227,170,0,116,281,2026-03
INV-0003232,FPS,FPS-0266,WHEAT,272,177,0,137,312,2026-03
INV-0003233,FPS,FPS-0267,RICE,195,161,0,136,220,2026-03
INV-0003234,FPS,FPS-0267,WHEAT,293,163,0,116,340,2026-03
INV-0003235,FPS,FPS-0268,RICE,103,182,0,121,164,2026-03
INV-0003236,FPS,FPS-0268,WHEAT,91,189,0,164,116,2026-03
INV-0003237,FPS,FPS-0269,RICE,135,194,0,125,204,2026-03
INV-0003238,FPS,FPS-0269,WHEAT,93,171,0,137,127,2026-03
INV-0003239,FPS,FPS-0270,RICE,202,196,0,174,224,2026-03
INV-0003240,FPS,FPS-0270,WHEAT,93,185,0,131,147,2026-03
INV-0003241,FPS,FPS-0271,RICE,116,166,0,105,177,2026-03
INV-0003242,FPS,FPS-0271,WHEAT,131,182,0,138,175,2026-03
INV-0003243,FPS,FPS-0272,RICE,121,205,0,146,180,2026-03
INV-0003244,FPS,FPS-0272,WHEAT,289,181,0,143,327,2026-03
INV-0003245,FPS,FPS-0273,RICE,77,257,0,157,177,2026-03
INV-0003246,FPS,FPS-0273,WHEAT,86,159,0,116,129,2026-03
INV-0003247,FPS,FPS-0274,RICE,229,186,0,135,280,2026-03
INV-0003248,FPS,FPS-0274,WHEAT,129,160,0,129,160,2026-03
INV-0003249,FPS,FPS-0275,RICE,67,182,0,156,93,2026-03
INV-0003250,FPS,FPS-0275,WHEAT,162,178,0,122,218,2026-03
INV-0003251,FPS,FPS-0276,RICE,55,161,0,136,80,2026-03
INV-0003252,FPS,FPS-0276,WHEAT,231,181,0,138,274,2026-03
INV-0003253,FPS,FPS-0277,RICE,236,194,0,121,309,2026-03
INV-0003254,FPS,FPS-0277,WHEAT,94,185,0,140,139,2026-03
INV-0003255,FPS,FPS-0278,RICE,175,167,0,142,200,2026-03
INV-0003256,FPS,FPS-0278,WHEAT,108,149,0,129,128,2026-03
INV-0003257,FPS,FPS-0279,RICE,52,281,0,186,147,2026-03
INV-0003258,FPS,FPS-0279,WHEAT,113,203,0,129,187,2026-03
INV-0003259,FPS,FPS-0280,RICE,232,155,0,100,287,2026-03
INV-0003260,FPS,FPS-0280,WHEAT,224,144,0,93,275,2026-03
INV-0003261,FPS,FPS-0281,RICE,182,182,0,163,201,2026-03
INV-0003262,FPS,FPS-0281,WHEAT,245,159,0,110,294,2026-03
INV-0003263,FPS,FPS-0282,RICE,155,215,0,129,241,2026-03
INV-0003264,FPS,FPS-0282,WHEAT,70,159,0,111,118,2026-03
INV-0003265,FPS,FPS-0283,RICE,59,158,0,115,102,2026-03
INV-0003266,FPS,FPS-0283,WHEAT,290,180,0,159,311,2026-03
INV-0003267,FPS,FPS-0284,RICE,240,199,0,123,316,2026-03
INV-0003268,FPS,FPS-0284,WHEAT,161,203,0,159,205,2026-03
INV-0003269,FPS,FPS-0285,RICE,91,193,0,145,139,2026-03
INV-0003270,FPS,FPS-0285,WHEAT,241,168,0,128,281,2026-03
INV-0003271,FPS,FPS-0286,RICE,88,181,0,145,124,2026-03
INV-0003272,FPS,FPS-0286,WHEAT,164,181,0,117,228,2026-03
INV-0003273,FPS,FPS-0287,RICE,265,295,0,236,324,2026-03
INV-0003274,FPS,FPS-0287,WHEAT,145,229,0,184,190,2026-03
INV-0003275,FPS,FPS-0288,RICE,57,178,0,114,121,2026-03
INV-0003276,FPS,FPS-0288,WHEAT,90,189,0,146,133,2026-03
INV-0003277,FPS,FPS-0289,RICE,138,153,0,102,189,2026-03
INV-0003278,FPS,FPS-0289,WHEAT,293,150,0,98,345,2026-03
INV-0003279,FPS,FPS-0290,RICE,61,164,0,117,108,2026-03
INV-0003280,FPS,FPS-0290,WHEAT,71,179,0,120,130,2026-03
INV-0003281,FPS,FPS-0291,RICE,122,237,0,157,202,2026-03
INV-0003282,FPS,FPS-0291,WHEAT,284,174,0,153,305,2026-03
INV-0003283,FPS,FPS-0292,RICE,62,257,0,205,114,2026-03
INV-0003284,FPS,FPS-0292,WHEAT,75,168,0,133,110,2026-03
INV-0003285,FPS,FPS-0293,RICE,108,185,0,155,138,2026-03
INV-0003286,FPS,FPS-0293,WHEAT,297,173,0,121,349,2026-03
INV-0003287,FPS,FPS-0294,RICE,184,172,0,129,227,2026-03
INV-0003288,FPS,FPS-0294,WHEAT,71,170,0,136,105,2026-03
INV-0003289,FPS,FPS-0295,RICE,134,178,0,142,170,2026-03
INV-0003290,FPS,FPS-0295,WHEAT,123,194,0,127,190,2026-03
INV-0003291,FPS,FPS-0296,RICE,158,196,0,172,182,2026-03
INV-0003292,FPS,FPS-0296,WHEAT,69,175,0,125,119,2026-03
INV-0003293,FPS,FPS-0297,RICE,173,190,0,169,194,2026-03
INV-0003294,FPS,FPS-0297,WHEAT,122,178,0,112,188,2026-03
INV-0003295,FPS,FPS-0298,RICE,253,170,0,132,291,2026-03
INV-0003296,FPS,FPS-0298,WHEAT,259,173,0,133,299,2026-03
INV-0003297,FPS,FPS-0299,RICE,212,191,0,163,240,2026-03
INV-0003298,FPS,FPS-0299,WHEAT,220,176,0,151,245,2026-03
INV-0003299,FPS,FPS-0300,RICE,287,201,0,136,352,2026-03
INV-0003300,FPS,FPS-0300,WHEAT,156,167,0,141,182,2026-03
INV-0003301,FPS,FPS-0301,RICE,186,174,0,115,245,2026-03
INV-0003302,FPS,FPS-0301,WHEAT,154,161,0,126,189,2026-03
INV-0003303,FPS,FPS-0302,RICE,120,168,0,120,168,2026-03
INV-0003304,FPS,FPS-0302,WHEAT,105,170,0,142,133,2026-03
INV-0003305,FPS,FPS-0303,RICE,67,195,0,169,93,2026-03
INV-0003306,FPS,FPS-0303,WHEAT,129,177,0,111,195,2026-03
INV-0003307,FPS,FPS-0304,RICE,144,233,0,157,220,2026-03
INV-0003308,FPS,FPS-0304,WHEAT,167,162,0,136,193,2026-03
INV-0003309,FPS,FPS-0305,RICE,109,189,0,156,142,2026-03
INV-0003310,FPS,FPS-0305,WHEAT,104,187,0,131,160,2026-03
INV-0003311,FPS,FPS-0306,RICE,74,200,0,129,145,2026-03
INV-0003312,FPS,FPS-0306,WHEAT,99,174,0,130,143,2026-03
INV-0003313,FPS,FPS-0307,RICE,59,183,0,163,79,2026-03
INV-0003314,FPS,FPS-0307,WHEAT,125,152,0,107,170,2026-03
INV-0003315,FPS,FPS-0308,RICE,206,211,0,136,281,2026-03
INV-0003316,FPS,FPS-0308,WHEAT,275,176,0,150,301,2026-03
INV-0003317,FPS,FPS-0309,RICE,219,213,0,128,304,2026-03
INV-0003318,FPS,FPS-0309,WHEAT,169,156,0,100,225,2026-03
INV-0003319,FPS,FPS-0310,RICE,115,202,0,147,170,2026-03
INV-0003320,FPS,FPS-0310,WHEAT,205,196,0,135,266,2026-03
INV-0003321,FPS,FPS-0311,RICE,257,214,0,164,307,2026-03
INV-0003322,FPS,FPS-0311,WHEAT,92,193,0,119,166,2026-03
INV-0003323,FPS,FPS-0312,RICE,185,213,0,151,247,2026-03
INV-0003324,FPS,FPS-0312,WHEAT,113,170,0,114,169,2026-03
INV-0003325,FPS,FPS-0313,RICE,146,169,0,128,187,2026-03
INV-0003326,FPS,FPS-0313,WHEAT,215,184,0,115,284,2026-03
INV-0003327,FPS,FPS-0314,RICE,85,225,0,172,138,2026-03
INV-0003328,FPS,FPS-0314,WHEAT,268,187,0,131,324,2026-03
INV-0003329,FPS,FPS-0315,RICE,229,192,0,131,290,2026-03
INV-0003330,FPS,FPS-0315,WHEAT,153,167,0,102,218,2026-03
INV-0003331,FPS,FPS-0316,RICE,189,184,0,142,231,2026-03
INV-0003332,FPS,FPS-0316,WHEAT,79,188,0,116,151,2026-03
INV-0003333,FPS,FPS-0317,RICE,65,185,0,153,97,2026-03
INV-0003334,FPS,FPS-0317,WHEAT,176,177,0,153,200,2026-03
INV-0003335,FPS,FPS-0318,RICE,288,141,0,123,306,2026-03
INV-0003336,FPS,FPS-0318,WHEAT,111,177,0,140,148,2026-03
INV-0003337,FPS,FPS-0319,RICE,218,187,0,136,269,2026-03
INV-0003338,FPS,FPS-0319,WHEAT,156,165,0,112,209,2026-03
INV-0003339,FPS,FPS-0320,RICE,132,153,0,132,153,2026-03
INV-0003340,FPS,FPS-0320,WHEAT,67,191,0,162,96,2026-03
INV-0003341,FPS,FPS-0321,RICE,90,253,0,215,128,2026-03
INV-0003342,FPS,FPS-0321,WHEAT,156,177,0,120,213,2026-03
INV-0003343,FPS,FPS-0322,RICE,108,213,0,135,186,2026-03
INV-0003344,FPS,FPS-0322,WHEAT,262,197,0,129,330,2026-03
INV-0003345,FPS,FPS-0323,RICE,234,161,0,97,298,2026-03
INV-0003346,FPS,FPS-0323,WHEAT,163,196,0,164,195,2026-03
INV-0003347,FPS,FPS-0324,RICE,236,186,0,135,287,2026-03
INV-0003348,FPS,FPS-0324,WHEAT,207,179,0,110,276,2026-03
INV-0003349,FPS,FPS-0325,RICE,294,213,0,168,339,2026-03
INV-0003350,FPS,FPS-0325,WHEAT,295,152,0,105,342,2026-03
INV-0003351,FPS,FPS-0326,RICE,248,175,0,131,292,2026-03
INV-0003352,FPS,FPS-0326,WHEAT,206,165,0,122,249,2026-03
INV-0003353,FPS,FPS-0327,RICE,290,200,0,129,361,2026-03
INV-0003354,FPS,FPS-0327,WHEAT,61,157,0,114,104,2026-03
INV-0003355,FPS,FPS-0328,RICE,190,206,0,166,230,2026-03
INV-0003356,FPS,FPS-0328,WHEAT,260,174,0,151,283,2026-03
INV-0003357,FPS,FPS-0329,RICE,246,174,0,132,288,2026-03
INV-0003358,FPS,FPS-0329,WHEAT,209,179,0,146,242,2026-03
INV-0003359,FPS,FPS-0330,RICE,284,193,0,162,315,2026-03
INV-0003360,FPS,FPS-0330,WHEAT,190,190,0,142,238,2026-03
INV-0003361,FPS,FPS-0331,RICE,67,208,0,150,125,2026-03
INV-0003362,FPS,FPS-0331,WHEAT,53,184,0,150,87,2026-03
INV-0003363,FPS,FPS-0332,RICE,289,187,0,162,314,2026-03
INV-0003364,FPS,FPS-0332,WHEAT,255,172,0,143,284,2026-03
INV-0003365,FPS,FPS-0333,RICE,222,332,0,286,268,2026-03
INV-0003366,FPS,FPS-0333,WHEAT,286,222,0,174,334,2026-03
INV-0003367,FPS,FPS-0334,RICE,77,169,0,113,133,2026-03
INV-0003368,FPS,FPS-0334,WHEAT,190,182,0,159,213,2026-03
INV-0003369,FPS,FPS-0335,RICE,95,247,0,196,146,2026-03
INV-0003370,FPS,FPS-0335,WHEAT,127,166,0,149,144,2026-03
INV-0003371,FPS,FPS-0336,RICE,234,226,0,157,303,2026-03
INV-0003372,FPS,FPS-0336,WHEAT,206,148,0,104,250,2026-03
INV-0003373,FPS,FPS-0337,RICE,220,154,0,113,261,2026-03
