fps_id,fps_name,owner_id,district,taluk,latitude,longitude,capacity_kg,warehouse_id,status,opening_hours,created_at
FPS-0469,Ujala Fair Price Shop 469,OFF-06469,BENGALURU_URBAN,BEN-Taluk-1,12.759134,77.778792,3000,WH-019,SUSPENDED,09:00-18:00,2024-11-21
FPS-0470,Sahyadri Fair Price Shop 470,OFF-06470,MYSURU,MYS-Taluk-3,12.274428,76.5161,1200,WH-020,ACTIVE,09:00-18:00,2024-05-08
FPS-0471,Ganga Fair Price Shop 471,OFF-06471,TUMAKURU,TUM-Taluk-4,13.560747,76.651243,2500,WH-021,ACTIVE,09:00-18:00,2024-12-01
FPS-0472,Jai Karnataka Fair Price Shop 472,OFF-06472,MANDYA,MAN-Taluk-4,12.561147,76.556727,1500,WH-022,ACTIVE,09:00-18:00,2024-05-14
FPS-0473,Vikas Fair Price Shop 473,OFF-06473,HASSAN,HAS-Taluk-3,12.802743,75.956676,2500,WH-023,SUSPENDED,09:00-18:00,2023-08-20
FPS-0474,Vikas Fair Price Shop 474,OFF-06474,SHIVAMOGGA,SHI-Taluk-1,13.552843,75.763542,1500,WH-024,SUSPENDED,09:00-18:00,2024-09-13
FPS-0475,Chamundi Fair Price Shop 475,OFF-06475,BENGALURU_URBAN,BEN-Taluk-2,12.967789,77.680648,2500,WH-025,ACTIVE,09:00-18:00,2023-10-14
FPS-0476,Bharat Fair Price Shop 476,OFF-06476,BENGALURU_URBAN,BEN-Taluk-2,13.29692,77.78069,2500,WH-001,ACTIVE,09:00-18:00,2024-10-18
FPS-0477,Vikas Fair Price Shop 477,OFF-06477,MYSURU,MYS-Taluk-4,12.169732,76.524413,2000,WH-002,ACTIVE,09:00-18:00,2024-11-27
FPS-0478,Tunga Fair Price Shop 478,OFF-06478,TUMAKURU,TUM-Taluk-3,13.345301,76.94658,2500,WH-003,ACTIVE,09:00-18:00,2024-07-08
FPS-0479,Shakti Fair Price Shop 479,OFF-06479,MANDYA,MAN-Taluk-1,12.451308,76.731004,1500,WH-004,SUSPENDED,09:00-18:00,2024-05-13
FPS-0480,Ganga Fair Price Shop 480,OFF-06480,HASSAN,HAS-Taluk-2,13.397839,76.204326,2500,WH-005,SUSPENDED,09:00-18:00,2023-07-20
FPS-0481,Vikas Fair Price Shop 481,OFF-06481,SHIVAMOGGA,SHI-Taluk-2,13.943093,75.301993,1500,WH-006,ACTIVE,09:00-18:00,2023-04-16
FPS-0482,Ganga Fair Price Shop 482,OFF-06482,BENGALURU_URBAN,BEN-Taluk-3,12.822367,77.606856,1095,WH-007,SUSPENDED,09:00-18:00,2024-01-12
FPS-0483,Shakti Fair Price Shop 483,OFF-06483,MYSURU,MYS-Taluk-2,12.680854,76.256923,1500,WH-008,ACTIVE,09:00-18:00,2024-11-26
FPS-0484,Namma Fair Price Shop 484,OFF-06484,TUMAKURU,TUM-Taluk-3,13.485008,77.045199,2500,WH-009,ACTIVE,09:00-18:00,2024-11-15
FPS-0485,Jai Karnataka Fair Price Shop 485,OFF-06485,MANDYA,MAN-Taluk-4,12.988504,77.030946,2500,WH-010,ACTIVE,09:00-18:00,2023-03-03
FPS-0486,Ujala Fair Price Shop 486,OFF-06486,HASSAN,HAS-Taluk-3,12.744545,76.204359,3500,WH-011,ACTIVE,09:00-18:00,2024-09-18
FPS-0487,Annapurna Fair Price Shop 487,OFF-06487,SHIVAMOGGA,SHI-Taluk-1,13.616544,75.71093,1500,WH-012,ACTIVE,09:00-18:00,2024-09-22
FPS-0488,Laxmi Fair Price Shop 488,OFF-06488,BENGALURU_URBAN,BEN-Taluk-2,12.648004,77.676808,3000,WH-013,ACTIVE,09:00-18:00,2023-02-26
FPS-0489,Jan Seva Fair Price Shop 489,OFF-06489,MYSURU,MYS-Taluk-1,12.44733,76.864485,1500,WH-014,ACTIVE,09:00-18:00,2024-06-04
FPS-0490,Santosh Fair Price Shop 490,OFF-06490,TUMAKURU,TUM-Taluk-3,13.508785,76.882593,2000,WH-015,ACTIVE,09:00-18:00,2024-10-06
FPS-0491,Namma Fair Price Shop 491,OFF-06491,MANDYA,MAN-Taluk-1,12.585915,76.505311,2500,WH-016,ACTIVE,09:00-18:00,2023-07-16
FPS-0492,Shakti Fair Price Shop 492,OFF-06492,HASSAN,HAS-Taluk-2,13.226155,75.748465,1500,WH-017,ACTIVE,09:00-18:00,2023-04-14
FPS-0493,Tunga Fair Price Shop 493,OFF-06493,SHIVAMOGGA,SHI-Taluk-3,13.664934,75.73333,2000,WH-018,SUSPENDED,09:00-18:00,2024-01-04
FPS-0494,Chamundi Fair Price Shop 494,OFF-06494,BENGALURU_URBAN,BEN-Taluk-2,12.926775,77.881977,3000,WH-019,ACTIVE,09:00-18:00,2023-12-25
FPS-0495,Ganga Fair Price Shop 495,OFF-06495,MYSURU,MYS-Taluk-2,12.184569,76.33358,2000,WH-020,SUSPENDED,09:00-18:00,2023-03-12
FPS-0496,Anna Fair Price Shop 496,OFF-06496,TUMAKURU,TUM-Taluk-2,13.42709,76.651173,2000,WH-021,ACTIVE,09:00-18:00,2023-08-18
FPS-0497,Santosh Fair Price Shop 497,OFF-06497,MANDYA,MAN-Taluk-4,12.546632,76.599224,1200,WH-022,SUSPENDED,09:00-18:00,2023-10-11
FPS-0498,Laxmi Fair Price Shop 498,OFF-06498,HASSAN,HAS-Taluk-3,12.732756,76.157621,3000,WH-023,ACTIVE,09:00-18:00,2024-01-22
FPS-0499,Bharat Fair Price Shop 499,OFF-06499,SHIVAMOGGA,SHI-Taluk-4,13.733576,75.940107,3500,WH-024,ACTIVE,09:00-18:00,2023-11-26
FPS-0500,Tunga Fair Price Shop 500,OFF-06500,BENGALURU_URBAN,BEN-Taluk-2,13.167455,77.660256,1500,WH-025,ACTIVE,09:00-18:00,2023-05-28
FPS-0501,Santosh Fair Price Shop 501,OFF-06501,BENGALURU_URBAN,BEN-Taluk-4,13.136688,77.601702,2500,WH-001,ACTIVE,09:00-18:00,2024-05-05
FPS-0502,Sahyadri Fair Price Shop 502,OFF-06502,MYSURU,MYS-Taluk-2,12.244607,76.508871,2000,WH-002,ACTIVE,09:00-18:00,2023-07-30
FPS-0503,Vikas Fair Price Shop 503,OFF-06503,TUMAKURU,TUM-Taluk-1,13.155418,76.896168,1500,WH-003,ACTIVE,09:00-18:00,2023-07-22
FPS-0504,Tunga Fair Price Shop 504,OFF-06504,MANDYA,MAN-Taluk-4,12.559751,76.863845,2500,WH-004,ACTIVE,09:00-18:00,2023-12-26
FPS-0505,Grama Fair Price Shop 505,OFF-06505,HASSAN,HAS-Taluk-2,13.223445,76.305995,2000,WH-005,ACTIVE,09:00-18:00,2023-09-03
FPS-0506,Jan Seva Fair Price Shop 506,OFF-06506,SHIVAMOGGA,SHI-Taluk-4,14.174766,75.565177,1200,WH-006,SUSPENDED,09:00-18:00,2023-12-10
FPS-0507,Laxmi Fair Price Shop 507,OFF-06507,BENGALURU_URBAN,BEN-Taluk-1,12.741234,77.522262,2500,WH-007,SUSPENDED,09:00-18:00,2023-08-23
FPS-0508,Tunga Fair Price Shop 508,OFF-06508,MYSURU,MYS-Taluk-4,12.735829,76.433225,3000,WH-008,SUSPENDED,09:00-18:00,2023-09-10
FPS-0509,Vikas Fair Price Shop 509,OFF-06509,TUMAKURU,TUM-Taluk-4,13.544975,77.100703,1200,WH-009,ACTIVE,09:00-18:00,2024-10-31
FPS-0510,Kaveri Fair Price Shop 510,OFF-06510,MANDYA,MAN-Taluk-1,12.954649,77.024402,2500,WH-010,ACTIVE,09:00-18:00,2024-03-01
FPS-0511,Santosh Fair Price Shop 511,OFF-06511,HASSAN,HAS-Taluk-4,12.663496,76.298598,2000,WH-011,ACTIVE,09:00-18:00,2023-04-05
FPS-0512,Annapurna Fair Price Shop 512,OFF-06512,SHIVAMOGGA,SHI-Taluk-4,13.920792,75.801113,2000,WH-012,ACTIVE,09:00-18:00,2023-06-12
FPS-0513,Samridhi Fair Price Shop 513,OFF-06513,BENGALURU_URBAN,BEN-Taluk-3,12.910683,77.638171,2000,WH-013,SUSPENDED,09:00-18:00,2023-07-03
FPS-0514,Annapurna Fair Price Shop 514,OFF-06514,MYSURU,MYS-Taluk-3,12.442498,76.741918,2000,WH-014,ACTIVE,09:00-18:00,2023-11-26
FPS-0515,Chamundi Fair Price Shop 515,OFF-06515,TUMAKURU,TUM-Taluk-4,13.618932,77.006275,1200,WH-015,ACTIVE,09:00-18:00,2023-08-03
FPS-0516,Annapurna Fair Price Shop 516,OFF-06516,MANDYA,MAN-Taluk-2,12.432937,76.53011,1500,WH-016,ACTIVE,09:00-18:00,2023-01-14
FPS-0517,Namma Fair Price Shop 517,OFF-06517,HASSAN,HAS-Taluk-3,13.118593,75.72327,2500,WH-017,ACTIVE,09:00-18:00,2024-08-03
FPS-0518,Surya Fair Price Shop 518,OFF-06518,SHIVAMOGGA,SHI-Taluk-4,13.569249,75.657943,2500,WH-018,SUSPENDED,09:00-18:00,2024-06-09
FPS-0519,Jan Seva Fair Price Shop 519,OFF-06519,BENGALURU_URBAN,BEN-Taluk-2,12.741408,77.736194,944,WH-019,ACTIVE,09:00-18:00,2024-03-05
FPS-0520,Grama Fair Price Shop 520,OFF-06520,MYSURU,MYS-Taluk-2,12.085119,76.433188,3000,WH-020,SUSPENDED,09:00-18:00,2024-05-09
FPS-0521,Jai Karnataka Fair Price Shop 521,OFF-06521,TUMAKURU,TUM-Taluk-2,13.624564,76.674386,2000,WH-021,ACTIVE,09:00-18:00,2023-04-10
FPS-0522,Jan Seva Fair Price Shop 522,OFF-06522,MANDYA,MAN-Taluk-3,12.574427,76.591895,2000,WH-022,ACTIVE,09:00-18:00,2024-05-16
FPS-0523,Annapurna Fair Price Shop 523,OFF-06523,HASSAN,HAS-Taluk-2,12.87844,75.980008,2000,WH-023,ACTIVE,09:00-18:00,2024-10-16
FPS-0524,Ujala Fair Price Shop 524,OFF-06524,SHIVAMOGGA,SHI-Taluk-4,13.812878,75.846952,2000,WH-024,ACTIVE,09:00-18:00,2023-12-04
FPS-0525,Shakti Fair Price Shop 525,OFF-06525,BENGALURU_URBAN,BEN-Taluk-3,13.022477,77.812943,3000,WH-025,ACTIVE,09:00-18:00,2024-07-01
FPS-0526,Surya Fair Price Shop 526,OFF-06526,BENGALURU_URBAN,BEN-Taluk-2,13.176326,77.907343,2000,WH-001,ACTIVE,09:00-18:00,2023-08-02
FPS-0527,Sahyadri Fair Price Shop 527,OFF-06527,MYSURU,MYS-Taluk-2,12.222885,76.501199,3500,WH-002,ACTIVE,09:00-18:00,2024-01-23
FPS-0528,Santosh Fair Price Shop 528,OFF-06528,TUMAKURU,TUM-Taluk-3,13.302632,76.831589,1200,WH-003,ACTIVE,09:00-18:00,2024-09-04
FPS-0529,Laxmi Fair Price Shop 529,OFF-06529,MANDYA,MAN-Taluk-4,12.62002,76.976617,1200,WH-004,SUSPENDED,09:00-18:00,2024-08-24
FPS-0530,Samridhi Fair Price Shop 530,OFF-06530,HASSAN,HAS-Taluk-1,13.253705,76.389198,2000,WH-005,ACTIVE,09:00-18:00,2024-04-15
FPS-0531,Laxmi Fair Price Shop 531,OFF-06531,SHIVAMOGGA,SHI-Taluk-2,14.072808,75.513227,1200,WH-006,ACTIVE,09:00-18:00,2024-10-20
FPS-0532,Anna Fair Price Shop 532,OFF-06532,BENGALURU_URBAN,BEN-Taluk-4,12.875429,77.496092,1500,WH-007,ACTIVE,09:00-18:00,2024-01-08
FPS-0533,Ganga Fair Price Shop 533,OFF-06533,MYSURU,MYS-Taluk-1,12.739784,76.340394,3000,WH-008,ACTIVE,09:00-18:00,2024-08-30
FPS-0534,Tunga Fair Price Shop 534,OFF-06534,TUMAKURU,TUM-Taluk-4,13.435971,76.929619,3000,WH-009,ACTIVE,09:00-18:00,2023-02-04
FPS-0535,Annapurna Fair Price Shop 535,OFF-06535,MANDYA,MAN-Taluk-1,12.87203,77.119267,3000,WH-010,ACTIVE,09:00-18:00,2023-04-04
FPS-0536,Jai Karnataka Fair Price Shop 536,OFF-06536,HASSAN,HAS-Taluk-3,12.631563,76.213694,1200,WH-011,SUSPENDED,09:00-18:00,2023-12-17
FPS-0537,Samridhi Fair Price Shop 537,OFF-06537,SHIVAMOGGA,SHI-Taluk-4,13.822648,75.748357,2000,WH-012,ACTIVE,09:00-18:00,2023-06-26
FPS-0538,Ganga Fair Price Shop 538,OFF-06538,BENGALURU_URBAN,BEN-Taluk-3,12.801898,77.531503,2000,WH-013,ACTIVE,09:00-18:00,2024-06-29
FPS-0539,Shakti Fair Price Shop 539,OFF-06539,MYSURU,MYS-Taluk-4,12.290594,77.055111,1200,WH-014,ACTIVE,09:00-18:00,2024-05-22
FPS-0540,Ganga Fair Price Shop 540,OFF-06540,TUMAKURU,TUM-Taluk-4,13.449251,76.853923,1500,WH-015,ACTIVE,09:00-18:00,2023-09-04
FPS-0541,Surya Fair Price Shop 541,OFF-06541,MANDYA,MAN-Taluk-3,12.447911,76.60914,1500,WH-016,ACTIVE,09:00-18:00,2024-07-01
FPS-0542,Shakti Fair Price Shop 542,OFF-06542,HASSAN,HAS-Taluk-2,13.1012,75.670459,2500,WH-017,SUSPENDED,09:00-18:00,2024-05-04
FPS-0543,Anna Fair Price Shop 543,OFF-06543,SHIVAMOGGA,SHI-Taluk-4,13.773977,75.78324,1200,WH-018,ACTIVE,09:00-18:00,2024-10-11
FPS-0544,Laxmi Fair Price Shop 544,OFF-06544,BENGALURU_URBAN,BEN-Taluk-4,13.062655,77.773172,2500,WH-019,SUSPENDED,09:00-18:00,2024-07-23
FPS-0545,Laxmi Fair Price Shop 545,OFF-06545,MYSURU,MYS-Taluk-4,12.234519,76.586961,1500,WH-020,SUSPENDED,09:00-18:00,2023-06-20
FPS-0546,Samridhi Fair Price Shop 546,OFF-06546,TUMAKURU,TUM-Taluk-2,13.733374,76.822965,2000,WH-021,SUSPENDED,09:00-18:00,2023-03-15
FPS-0547,Laxmi Fair Price Shop 547,OFF-06547,MANDYA,MAN-Taluk-2,12.55403,76.569354,1200,WH-022,ACTIVE,09:00-18:00,2023-07-15
FPS-0548,Vikas Fair Price Shop 548,OFF-06548,HASSAN,HAS-Taluk-1,12.874125,76.172703,3000,WH-023,ACTIVE,09:00-18:00,2023-11-23
FPS-0549,Chamundi Fair Price Shop 549,OFF-06549,SHIVAMOGGA,SHI-Taluk-4,13.703524,75.716019,2000,WH-024,ACTIVE,09:00-18:00,2024-11-06
FPS-0550,Jan Seva Fair Price Shop 550,OFF-06550,BENGALURU_URBAN,BEN-Taluk-1,13.130915,77.527061,1200,WH-025,SUSPENDED,09:00-18:00,2024-06-29
FPS-0551,Annapurna Fair Price Shop 551,OFF-06551,BENGALURU_URBAN,BEN-Taluk-2,13.129951,77.642695,3000,WH-001,SUSPENDED,09:00-18:00,2024-02-11
FPS-0552,Sahyadri Fair Price Shop 552,OFF-06552,MYSURU,MYS-Taluk-3,11.983831,76.536295,2000,WH-002,ACTIVE,09:00-18:00,2023-09-23
FPS-0553,Jan Seva Fair Price Shop 553,OFF-06553,TUMAKURU,TUM-Taluk-2,13.374277,76.781972,2500,WH-003,ACTIVE,09:00-18:00,2024-06-10
FPS-0554,Namma Fair Price Shop 554,OFF-06554,MANDYA,MAN-Taluk-1,12.560305,76.856624,2500,WH-004,ACTIVE,09:00-18:00,2024-01-22
FPS-0555,Jai Karnataka Fair Price Shop 555,OFF-06555,HASSAN,HAS-Taluk-4,13.190211,76.353029,3500,WH-005,ACTIVE,09:00-18:00,2024-01-09
FPS-0556,Tunga Fair Price Shop 556,OFF-06556,SHIVAMOGGA,SHI-Taluk-2,13.92227,75.580968,808,WH-006,ACTIVE,09:00-18:00,2024-06-16
FPS-0557,Namma Fair Price Shop 557,OFF-06557,BENGALURU_URBAN,BEN-Taluk-2,12.651002,77.508772,2500,WH-007,ACTIVE,09:00-18:00,2024-01-26
FPS-0558,Bharat Fair Price Shop 558,OFF-06558,MYSURU,MYS-Taluk-1,12.503736,76.303868,2000,WH-008,ACTIVE,09:00-18:00,2023-09-23
FPS-0559,Samridhi Fair Price Shop 559,OFF-06559,TUMAKURU,TUM-Taluk-1,13.642429,76.893498,1500,WH-009,ACTIVE,09:00-18:00,2023-04-22
FPS-0560,Chamundi Fair Price Shop 560,OFF-06560,MANDYA,MAN-Taluk-4,12.893788,76.938376,2500,WH-010,ACTIVE,09:00-18:00,2024-05-20
FPS-0561,Kaveri Fair Price Shop 561,OFF-06561,HASSAN,HAS-Taluk-3,12.647269,76.076532,2000,WH-011,ACTIVE,09:00-18:00,2024-11-29
FPS-0562,Chamundi Fair Price Shop 562,OFF-06562,SHIVAMOGGA,SHI-Taluk-1,13.792173,75.532188,2500,WH-012,SUSPENDED,09:00-18:00,2023-03-31
FPS-0563,Jan Seva Fair Price Shop 563,OFF-06563,BENGALURU_URBAN,BEN-Taluk-3,12.687937,77.685141,3000,WH-013,SUSPENDED,09:00-18:00,2023-06-02
FPS-0564,Sahyadri Fair Price Shop 564,OFF-06564,MYSURU,MYS-Taluk-2,12.463981,77.017653,3000,WH-014,ACTIVE,09:00-18:00,2024-01-23
FPS-0565,Namma Fair Price Shop 565,OFF-06565,TUMAKURU,TUM-Taluk-4,13.598004,77.039966,3000,WH-015,ACTIVE,09:00-18:00,2023-03-06
FPS-0566,Surya Fair Price Shop 566,OFF-06566,MANDYA,MAN-Taluk-1,12.667038,76.655128,2000,WH-016,ACTIVE,09:00-18:00,2023-02-15
FPS-0567,Jan Seva Fair Price Shop 567,OFF-06567,HASSAN,HAS-Taluk-3,13.236037,75.920872,2000,WH-017,ACTIVE,09:00-18:00,2023-06-05
FPS-0568,Ganga Fair Price Shop 568,OFF-06568,SHIVAMOGGA,SHI-Taluk-4,13.818415,75.621833,3000,WH-018,ACTIVE,09:00-18:00,2024-02-09
FPS-0569,Vikas Fair Price Shop 569,OFF-06569,BENGALURU_URBAN,BEN-Taluk-4,12.834494,77.723364,2500,WH-019,ACTIVE,09:00-18:00,2024-09-15
FPS-0570,Anna Fair Price Shop 570,OFF-06570,MYSURU,MYS-Taluk-3,12.153009,76.446728,2000,WH-020,ACTIVE,09:00-18:00,2024-03-30
FPS-0571,Jai Karnataka Fair Price Shop 571,OFF-06571,TUMAKURU,TUM-Taluk-4,13.441424,77.008179,3000,WH-021,ACTIVE,09:00-18:00,2024-05-13
FPS-0572,Vikas Fair Price Shop 572,OFF-06572,MANDYA,MAN-Taluk-2,12.52708,76.682755,2000,WH-022,ACTIVE,09:00-18:00,2024-05-14
FPS-0573,Shakti Fair Price Shop 573,OFF-06573,HASSAN,HAS-Taluk-4,12.740099,76.191044,2500,WH-023,SUSPENDED,09:00-18:00,2024-10-02
FPS-0574,Surya Fair Price Shop 574,OFF-06574,SHIVAMOGGA,SHI-Taluk-3,13.594093,75.825695,3000,WH-024,ACTIVE,09:00-18:00,2024-07-24
FPS-0575,Kaveri Fair Price Shop 575,OFF-06575,BENGALURU_URBAN,BEN-Taluk-4,12.880986,77.482765,2000,WH-025,ACTIVE,09:00-18:00,2024-08-15
FPS-0576,Tunga Fair Price Shop 576,OFF-06576,BENGALURU_URBAN,BEN-Taluk-3,13.395476,77.847148,2000,WH-001,ACTIVE,09:00-18:00,2024-01-23
FPS-0577,Ganga Fair Price Shop 577,OFF-06577,MYSURU,MYS-Taluk-1,12.027927,76.714024,2000,WH-002,ACTIVE,09:00-18:00,2024-08-29
FPS-0578,Bharat Fair Price Shop 578,OFF-06578,TUMAKURU,TUM-Taluk-4,13.388219,76.744785,2000,WH-003,SUSPENDED,09:00-18:00,2023-12-07
FPS-0579,Ujala Fair Price Shop 579,OFF-06579,MANDYA,MAN-Taluk-2,12.545473,76.92839,2000,WH-004,SUSPENDED,09:00-18:00,2024-09-03
FPS-0580,Samridhi Fair Price Shop 580,OFF-06580,HASSAN,HAS-Taluk-1,13.469282,76.301483,1200,WH-005,SUSPENDED,09:00-18:00,2024-05-16
FPS-0581,Ujala Fair Price Shop 581,OFF-06581,SHIVAMOGGA,SHI-Taluk-2,14.094895,75.36465,1500,WH-006,ACTIVE,09:00-18:00,2024-06-27
FPS-0582,Annapurna Fair Price Shop 582,OFF-06582,BENGALURU_URBAN,BEN-Taluk-4,12.706248,77.696131,2500,WH-007,ACTIVE,09:00-18:00,2024-08-14
FPS-0583,Chamundi Fair Price Shop 583,OFF-06583,MYSURU,MYS-Taluk-1,12.513328,76.264959,2000,WH-008,ACTIVE,09:00-18:00,2023-11-30
FPS-0584,Anna Fair Price Shop 584,OFF-06584,TUMAKURU,TUM-Taluk-3,13.701371,77.062416,2000,WH-009,ACTIVE,09:00-18:00,2024-03-21
FPS-0585,Bharat Fair Price Shop 585,OFF-06585,MANDYA,MAN-Taluk-2,12.768443,77.194862,2500,WH-010,ACTIVE,09:00-18:00,2023-03-18
FPS-0586,Anna Fair Price Shop 586,OFF-06586,HASSAN,HAS-Taluk-3,12.873315,76.00271,1200,WH-011,SUSPENDED,09:00-18:00,2023-12-28
FPS-0587,Bharat Fair Price Shop 587,OFF-06587,SHIVAMOGGA,SHI-Taluk-1,13.806957,75.525312,2000,WH-012,ACTIVE,09:00-18:00,2023-09-04
FPS-0588,Kaveri Fair Price Shop 588,OFF-06588,BENGALURU_URBAN,BEN-Taluk-2,12.783134,77.626103,2500,WH-013,ACTIVE,09:00-18:00,2024-10-09
FPS-0589,Sahyadri Fair Price Shop 589,OFF-06589,MYSURU,MYS-Taluk-4,12.144756,76.758829,2000,WH-014,SUSPENDED,09:00-18:00,2023-07-03
FPS-0590,Jan Seva Fair Price Shop 590,OFF-06590,TUMAKURU,TUM-Taluk-2,13.674952,76.963346,2500,WH-015,ACTIVE,09:00-18:00,2024-04-01
FPS-0591,Sahyadri Fair Price Shop 591,OFF-06591,MANDYA,MAN-Taluk-4,12.620082,76.656664,2500,WH-016,SUSPENDED,09:00-18:00,2023-06-17
FPS-0592,Jan Seva Fair Price Shop 592,OFF-06592,HASSAN,HAS-Taluk-4,13.148447,75.675344,1500,WH-017,ACTIVE,09:00-18:00,2024-11-01
FPS-0593,Anna Fair Price Shop 593,OFF-06593,SHIVAMOGGA,SHI-Taluk-4,13.654962,75.790071,942,WH-018,SUSPENDED,09:00-18:00,2024-01-28
FPS-0594,Namma Fair Price Shop 594,OFF-06594,BENGALURU_URBAN,BEN-Taluk-4,12.845172,77.850105,1500,WH-019,ACTIVE,09:00-18:00,2024-08-08
FPS-0595,Anna Fair Price Shop 595,OFF-06595,MYSURU,MYS-Taluk-1,12.155351,76.535887,2000,WH-020,SUSPENDED,09:00-18:00,2023-04-19
FPS-0596,Annapurna Fair Price Shop 596,OFF-06596,TUMAKURU,TUM-Taluk-2,13.435463,76.753208,2500,WH-021,ACTIVE,09:00-18:00,2023-06-26
FPS-0597,Bharat Fair Price Shop 597,OFF-06597,MANDYA,MAN-Taluk-3,12.457986,76.53676,3500,WH-022,ACTIVE,09:00-18:00,2024-02-12
FPS-0598,Chamundi Fair Price Shop 598,OFF-06598,HASSAN,HAS-Taluk-4,12.73298,75.878333,3000,WH-023,ACTIVE,09:00-18:00,2024-07-17
FPS-0599,Santosh Fair Price Shop 599,OFF-06599,SHIVAMOGGA,SHI-Taluk-3,13.834976,75.702197,3000,WH-024,ACTIVE,09:00-18:00,2023-04-16
FPS-0600,Kaveri Fair Price Shop 600,OFF-06600,BENGALURU_URBAN,BEN-Taluk-4,12.882301,77.796974,1500,WH-025,ACTIVE,09:00-18:00,2023-05-27
